stp_name,timestamp,ph,temperature,ammonical_nitrogen,total_nitrogen,cod,bod,tss,color,dissolved_oxygen,total_phosphorus,outlet_flow,inlet_flow,updated_on
Hennur 1MLD TTP,2024-03-30 21:15:00,7.2,29.40,0.25,0.38,21.10,2.7,4.0,5.06,4.25,0.05,-,-,2024040106
4_MLD_Madiwala_STP,2024-04-01 06:00:00,7.67,26.70,0.67,1.9,34.56,4.86,3.61,8.64,-,-,-,-,2024040106
150MLD STP_K&C valley,2024-04-01 05:45:00,7.28,-,1.03,5.72,-,4.47,9.69,-,-,0.98,-,-,2024040106
20Mld KR Puram STP New,2024-03-29 16:15:00,7.46,-,2.84,3.44,41.12,6.31,6.76,9.17,-,-,2.34,5.81,2024040106
10 MLD STP HULIMAVU,2024-04-01 05:45:00,7.18,-,4.86,6.43,44.46,2.66,5.03,1.20,-,-,0.00,0.23,2024040106
2MLD Ulsoor STP,2024-04-01 05:00:00,6.86,28.40,0.56,2.8,0.56,0.08,0.09,0.11,0.08,-,-,-,2024040107
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024040107
KADUGODI 6 MLD STP,2024-04-01 06:45:00,7.84,28.50,0.3,8.78,40.50,7.64,15.82,6.88,1.77,-,-,-,2024040107
HORAMAVU 20 MLD,2024-04-01 06:45:00,7.67,31.10,1.02,3.5,40.75,7.59,12.65,3.85,4.08,-,-,-,2024040107
K AND C VALLEY 60 MLD,2024-04-01 06:55:00,6.93,28.90,0.89,4.0,58.90,15.46,8.34,18.23,7.39,-,-,-,2024040107
NAGASANDRA 20 MLD,2024-04-01 06:45:00,7.42,27.20,1.11,4.44,46.33,9.09,10.86,8.98,4.08,-,-,-,2024040107
RAJACANAL 40 MLD,2024-04-01 06:45:00,7.65,28.90,1.21,2.7,28.67,3.65,4.18,8.19,5.81,-,-,-,2024040107
YELLAMALAPACHETTY 15 MLD,2024-04-01 07:00:00,7.42,28.54,0.54,2.17,49.24,9.22,9.53,5.79,2.58,-,-,-,2024040107
BELLANDUR 90 MLD,2024-03-28 13:00:00,7.71,30.00,1.04,1.5,27.91,6.82,10.41,5.58,5.82,-,-,-,2024040107
DODDABELE 20 MLD,2024-04-01 06:45:00,6.75,28.90,0.39,1.5,46.85,7.4,16.28,10.56,4.05,-,-,-,2024040107
NAGASANDRA OLD 20 MLD,2024-04-01 06:45:00,6.91,26.00,1.56,2.34,48.14,8.52,15.74,0.00,3.90,-,-,-,2024040107
4MLD Cubbon Park TTP,2024-04-01 06:45:00,6.82,31.20,0.7,4.72,17.32,1.22,0.92,5.02,3.50,-,-,-,2024040107
KADABEESANAHALLI 50 MLD,2024-04-01 06:45:00,9.61,24.10,2.0,6.8,68.32,9.58,62.3,7.71,9.00,-,-,-,2024040107
STP Sarakki 5 MLD,2024-04-01 06:45:00,7.76,29.60,1.09,2.18,20.80,7.98,7.63,4.16,-,-,-,-,2024040107
Mailasandra STP 75 MLD,2024-04-01 06:45:00,7.59,27.00,16.52,26.43,50.73,15.49,15.69,4.93,0.79,-,-,-,2024040107
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024040107
KR Puram STP 20 MLD,2024-04-01 06:45:00,6.95,26.40,1.98,3.96,50.18,8.88,21.18,7.02,-0.69,-,-,-,2024040107
1.5 MLD Lalbagh TTP,2024-04-01 06:45:00,7.17,28.60,0.33,1.62,18.47,1.47,1.0,13.82,8.05,-,-,-,2024040107
35MLD Agaram STP,2024-04-01 06:45:00,7.25,28.50,0.63,2.58,29.73,5.07,3.46,6.53,-,-,-,-,2024040107
Chikka_Bagur_5_MLD_STP,2024-03-27 14:15:00,8.15,27.50,0.94,1.9,43.50,7.1,7.4,14.20,-,-,-,-,2024040107
Yelahanka 10MLD TTP,2024-04-01 07:00:00,7.38,25.40,4.25,12.25,33.40,5.2,5.9,6.73,2.40,0.21,-,-,2024040107
40MLD OLD Rajacanal STP,2024-04-01 07:00:00,7.51,25.90,1.47,3.68,27.90,7.6,10.5,6.97,3.76,0.74,-,-,2024040107
Hennur 1MLD TTP,2024-03-30 21:15:00,7.2,29.40,0.25,0.38,21.10,2.7,4.0,5.06,4.25,0.05,-,-,2024040107
4_MLD_Madiwala_STP,2024-04-01 07:00:00,7.68,26.60,0.65,1.9,34.56,4.8,3.61,8.64,-,-,-,-,2024040107
150MLD STP_K&C valley,2024-04-01 06:45:00,7.37,-,1.03,5.72,-,4.47,9.69,-,-,0.99,-,-,2024040107
20Mld KR Puram STP New,2024-03-29 16:15:00,7.46,-,2.84,3.44,41.12,6.31,6.76,9.17,-,-,2.34,5.81,2024040107
10 MLD STP HULIMAVU,2024-04-01 06:45:00,7.18,-,4.86,6.43,44.46,2.66,5.03,1.20,-,-,1.57,1.36,2024040107
2MLD Ulsoor STP,2024-04-01 07:45:00,6.96,29.40,0.57,2.85,24.43,3.42,3.91,4.89,3.49,-,-,-,2024040108
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024040108
KADUGODI 6 MLD STP,2024-04-01 07:45:00,7.76,28.60,0.3,8.7,40.50,7.64,15.93,6.88,1.77,-,-,-,2024040108
HORAMAVU 20 MLD,2024-04-01 07:45:00,7.73,31.10,1.04,3.4,41.20,7.62,12.92,3.87,4.16,-,-,-,2024040108
K AND C VALLEY 60 MLD,2024-04-01 07:53:30,6.79,29.30,0.91,3.8,58.76,15.44,8.04,18.05,7.55,-,-,-,2024040108
NAGASANDRA 20 MLD,2024-04-01 07:45:00,7.44,28.10,1.16,4.64,46.21,8.94,10.83,8.17,4.18,-,-,-,2024040108
RAJACANAL 40 MLD,2024-04-01 07:45:00,7.62,28.90,1.2,2.7,28.62,3.65,4.12,8.17,5.76,-,-,-,2024040108
YELLAMALAPACHETTY 15 MLD,2024-04-01 08:00:00,7.45,28.67,0.54,2.18,47.42,9.2,9.53,5.78,3.12,-,-,-,2024040108
BELLANDUR 90 MLD,2024-03-28 13:00:00,7.71,30.00,1.04,1.5,27.91,6.82,10.41,5.58,5.82,-,-,-,2024040108
DODDABELE 20 MLD,2024-04-01 07:45:00,6.78,29.10,0.4,1.5,48.76,7.29,19.51,10.29,4.07,-,-,-,2024040108
NAGASANDRA OLD 20 MLD,2024-04-01 07:45:00,6.95,25.90,1.32,1.98,48.17,8.4,15.79,0.00,3.30,-,-,-,2024040108
4MLD Cubbon Park TTP,2024-04-01 07:45:00,6.84,31.20,0.7,4.71,17.31,1.21,0.92,5.02,3.50,-,-,-,2024040108
KADABEESANAHALLI 50 MLD,2024-04-01 07:45:00,9.2,24.80,1.19,4.05,66.88,9.64,29.21,7.98,5.36,-,-,-,2024040108
STP Sarakki 5 MLD,2024-04-01 07:45:00,7.64,29.70,1.08,2.16,20.87,8.09,7.7,4.17,-,-,-,-,2024040108
Mailasandra STP 75 MLD,2024-04-01 07:45:00,7.59,27.10,16.53,26.45,50.72,15.51,15.73,4.98,0.79,-,-,-,2024040108
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024040108
KR Puram STP 20 MLD,2024-04-01 07:45:00,6.97,26.40,1.82,3.64,50.22,8.68,21.4,7.03,-0.69,-,-,-,2024040108
1.5 MLD Lalbagh TTP,2024-04-01 07:45:00,7.17,28.60,0.31,1.58,18.46,1.47,1.0,11.83,7.81,-,-,-,2024040108
35MLD Agaram STP,2024-04-01 07:45:00,7.24,28.50,0.62,2.54,29.68,5.07,3.41,6.52,-,-,-,-,2024040108
Chikka_Bagur_5_MLD_STP,2024-03-27 14:15:00,8.15,27.50,0.94,1.9,43.50,7.1,7.4,14.20,-,-,-,-,2024040108
Yelahanka 10MLD TTP,2024-04-01 08:00:00,7.39,25.40,4.37,11.93,33.70,5.0,5.5,6.73,2.29,0.21,-,-,2024040108
40MLD OLD Rajacanal STP,2024-04-01 08:00:00,7.47,25.90,1.4,3.5,27.80,7.6,10.3,6.95,3.73,0.70,-,-,2024040108
Hennur 1MLD TTP,2024-03-30 21:15:00,7.2,29.40,0.25,0.38,21.10,2.7,4.0,5.06,4.25,0.05,-,-,2024040108
4_MLD_Madiwala_STP,2024-04-01 08:00:00,7.68,26.60,0.65,1.9,34.57,4.76,3.62,8.64,-,-,-,-,2024040108
150MLD STP_K&C valley,2024-04-01 07:45:00,7.28,-,1.04,5.73,-,4.5,9.69,-,-,0.98,-,-,2024040108
20Mld KR Puram STP New,2024-03-29 16:15:00,7.46,-,2.84,3.44,41.12,6.31,6.76,9.17,-,-,2.34,5.81,2024040108
10 MLD STP HULIMAVU,2024-04-01 07:45:00,7.18,-,4.86,6.43,44.46,2.66,5.03,1.20,-,-,2.08,1.37,2024040108
2MLD Ulsoor STP,2024-04-01 07:45:00,6.96,29.40,0.57,2.85,24.43,3.42,3.91,4.89,3.49,-,-,-,2024040109
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024040109
KADUGODI 6 MLD STP,2024-04-01 08:45:00,7.87,28.50,0.3,8.94,40.57,7.64,16.24,6.88,1.77,-,-,-,2024040109
HORAMAVU 20 MLD,2024-04-01 08:45:00,7.73,31.20,1.03,3.5,41.14,7.62,12.9,3.88,4.12,-,-,-,2024040109
K AND C VALLEY 60 MLD,2024-04-01 08:53:30,6.79,29.60,0.9,3.7,59.13,15.54,8.59,18.40,7.47,-,-,-,2024040109
NAGASANDRA 20 MLD,2024-04-01 08:45:00,7.42,28.20,1.17,4.68,46.23,9.0,10.83,8.80,4.23,-,-,-,2024040109
RAJACANAL 40 MLD,2024-04-01 08:45:00,7.64,29.00,1.21,2.7,28.61,3.64,4.09,8.15,5.81,-,-,-,2024040109
YELLAMALAPACHETTY 15 MLD,2024-04-01 09:00:00,7.44,28.60,0.54,2.17,45.98,9.21,9.49,5.79,2.72,-,-,-,2024040109
BELLANDUR 90 MLD,2024-03-28 13:00:00,7.71,30.00,1.04,1.5,27.91,6.82,10.41,5.58,5.82,-,-,-,2024040109
DODDABELE 20 MLD,2024-04-01 08:45:00,6.77,29.50,0.4,1.4,46.64,7.47,15.51,10.71,4.06,-,-,-,2024040109
NAGASANDRA OLD 20 MLD,2024-04-01 08:45:00,6.92,25.90,1.35,2.03,48.21,8.26,15.9,0.00,3.38,-,-,-,2024040109
4MLD Cubbon Park TTP,2024-04-01 08:45:00,6.82,31.10,0.7,4.71,17.30,1.21,0.92,5.02,3.50,-,-,-,2024040109
KADABEESANAHALLI 50 MLD,2024-04-01 08:45:00,9.16,24.80,1.12,3.81,66.80,9.64,27.57,7.93,5.04,-,-,-,2024040109
STP Sarakki 5 MLD,2024-04-01 08:45:00,7.66,29.70,1.06,2.12,20.78,7.95,7.51,4.16,-,-,-,-,2024040109
Mailasandra STP 75 MLD,2024-04-01 08:45:00,7.62,26.10,14.8,23.68,50.43,15.18,15.66,4.31,1.12,-,-,-,2024040109
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024040109
KR Puram STP 20 MLD,2024-04-01 08:45:00,6.98,26.50,1.74,3.48,50.29,8.42,22.14,7.04,-0.69,-,-,-,2024040109
1.5 MLD Lalbagh TTP,2024-04-01 08:45:00,7.17,29.10,0.27,1.42,18.35,1.44,0.99,12.05,8.04,-,-,-,2024040109
35MLD Agaram STP,2024-04-01 08:45:00,7.24,28.40,0.62,2.54,29.68,5.07,3.41,6.52,-,-,-,-,2024040109
Chikka_Bagur_5_MLD_STP,2024-03-27 14:15:00,8.15,27.50,0.94,1.9,43.50,7.1,7.4,14.20,-,-,-,-,2024040109
Yelahanka 10MLD TTP,2024-04-01 09:00:00,7.4,25.30,4.51,12.61,33.80,5.0,5.6,6.74,2.29,0.21,-,-,2024040109
40MLD OLD Rajacanal STP,2024-04-01 09:00:00,7.51,26.00,1.34,3.35,27.80,7.5,10.2,6.95,3.76,0.67,-,-,2024040109
Hennur 1MLD TTP,2024-03-30 21:15:00,7.2,29.40,0.25,0.38,21.10,2.7,4.0,5.06,4.25,0.05,-,-,2024040109
4_MLD_Madiwala_STP,2024-04-01 09:00:00,7.68,26.60,0.64,1.9,34.57,4.82,3.63,8.64,-,-,-,-,2024040109
150MLD STP_K&C valley,2024-04-01 09:00:00,7.31,-,1.04,5.72,-,4.5,9.69,-,-,0.99,-,-,2024040109
20Mld KR Puram STP New,2024-03-29 16:15:00,7.46,-,2.84,3.44,41.12,6.31,6.76,9.17,-,-,2.34,5.81,2024040109
10 MLD STP HULIMAVU,2024-04-01 08:45:00,7.18,-,4.86,6.43,44.46,2.66,5.03,1.20,-,-,2.41,2.53,2024040109
2MLD Ulsoor STP,2024-04-01 07:45:00,6.96,29.40,0.57,2.85,24.43,3.42,3.91,4.89,3.49,-,-,-,2024040110
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024040110
KADUGODI 6 MLD STP,2024-04-01 09:45:00,7.81,28.70,0.3,8.91,40.58,7.64,16.47,6.88,1.77,-,-,-,2024040110
HORAMAVU 20 MLD,2024-04-01 09:45:00,7.62,31.40,1.05,3.4,40.87,7.64,12.59,3.91,4.20,-,-,-,2024040110
K AND C VALLEY 60 MLD,2024-04-01 09:53:30,6.73,29.90,0.88,3.6,58.66,15.46,7.89,18.15,7.30,-,-,-,2024040110
NAGASANDRA 20 MLD,2024-04-01 09:45:00,7.41,28.50,1.26,5.04,46.26,8.99,10.87,8.45,4.26,-,-,-,2024040110
RAJACANAL 40 MLD,2024-04-01 09:45:00,7.63,29.20,1.19,2.7,28.61,3.65,4.1,8.15,5.71,-,-,-,2024040110
YELLAMALAPACHETTY 15 MLD,2024-04-01 10:00:00,7.43,28.59,0.54,2.17,47.32,9.22,9.5,5.80,2.70,-,-,-,2024040110
BELLANDUR 90 MLD,2024-03-28 13:00:00,7.71,30.00,1.04,1.5,27.91,6.82,10.41,5.58,5.82,-,-,-,2024040110
DODDABELE 20 MLD,2024-04-01 09:45:00,6.76,29.60,0.39,1.2,45.87,7.45,15.27,10.73,4.06,-,-,-,2024040110
NAGASANDRA OLD 20 MLD,2024-04-01 09:45:00,6.9,26.10,1.41,2.12,48.33,7.86,16.19,0.00,3.52,-,-,-,2024040110
4MLD Cubbon Park TTP,2024-04-01 09:45:00,6.79,31.10,0.7,4.72,17.31,1.22,0.92,5.02,3.50,-,-,-,2024040110
KADABEESANAHALLI 50 MLD,2024-04-01 09:45:00,8.98,25.00,0.97,3.3,67.18,9.65,33.22,8.11,4.37,-,-,-,2024040110
STP Sarakki 5 MLD,2024-04-01 09:45:00,7.66,29.70,1.05,2.1,20.73,7.86,7.4,4.15,-,-,-,-,2024040110
Mailasandra STP 75 MLD,2024-04-01 09:45:00,7.69,26.90,15.37,24.59,50.51,15.23,15.65,4.39,1.06,-,-,-,2024040110
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024040110
KR Puram STP 20 MLD,2024-04-01 09:45:00,6.97,26.90,1.09,2.18,48.38,8.21,14.68,6.77,14.52,-,-,-,2024040110
1.5 MLD Lalbagh TTP,2024-04-01 09:45:00,7.17,29.70,0.23,1.27,18.42,1.46,1.0,12.49,8.16,-,-,-,2024040110
35MLD Agaram STP,2024-04-01 09:45:00,7.23,28.40,0.63,2.58,29.64,5.06,3.46,6.51,-,-,-,-,2024040110
Chikka_Bagur_5_MLD_STP,2024-03-27 14:15:00,8.15,27.50,0.94,1.9,43.50,7.1,7.4,14.20,-,-,-,-,2024040110
Yelahanka 10MLD TTP,2024-04-01 10:00:00,7.41,25.30,4.33,12.39,33.60,5.0,5.6,6.72,2.32,0.21,-,-,2024040110
40MLD OLD Rajacanal STP,2024-04-01 10:00:00,7.53,26.30,1.3,3.25,28.00,7.5,9.9,7.00,3.77,0.65,-,-,2024040110
Hennur 1MLD TTP,2024-03-30 21:15:00,7.2,29.40,0.25,0.38,21.10,2.7,4.0,5.06,4.25,0.05,-,-,2024040110
4_MLD_Madiwala_STP,2024-04-01 10:00:00,7.67,26.60,0.64,1.9,34.56,4.94,3.61,8.64,-,-,-,-,2024040110
150MLD STP_K&C valley,2024-04-01 10:00:00,7.19,-,1.03,5.72,-,4.47,9.69,-,-,0.98,-,-,2024040110
20Mld KR Puram STP New,2024-03-29 16:15:00,7.46,-,2.84,3.44,41.12,6.31,6.76,9.17,-,-,2.34,5.81,2024040110
10 MLD STP HULIMAVU,2024-04-01 09:45:00,7.18,-,4.86,6.43,44.46,2.66,5.03,1.20,-,-,2.41,2.55,2024040110
2MLD Ulsoor STP,2024-04-01 10:30:00,6.96,29.40,0.58,2.9,27.30,3.82,4.37,5.46,3.90,-,-,-,2024040111
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024040111
KADUGODI 6 MLD STP,2024-04-01 10:15:00,7.75,28.70,0.3,8.7,39.84,7.64,12.27,6.88,1.77,-,-,-,2024040111
HORAMAVU 20 MLD,2024-04-01 10:45:00,7.67,31.40,1.05,3.4,41.02,7.62,12.75,3.95,4.20,-,-,-,2024040111
K AND C VALLEY 60 MLD,2024-04-01 10:53:30,6.71,30.20,0.89,3.6,58.65,15.47,7.85,18.03,7.39,-,-,-,2024040111
NAGASANDRA 20 MLD,2024-04-01 10:45:00,7.47,28.40,1.2,4.8,46.34,9.03,10.88,8.38,4.31,-,-,-,2024040111
RAJACANAL 40 MLD,2024-04-01 10:45:00,7.62,29.50,1.21,2.7,28.60,3.65,4.08,8.15,5.81,-,-,-,2024040111
YELLAMALAPACHETTY 15 MLD,2024-04-01 11:00:00,7.48,28.77,0.55,2.19,48.39,9.22,9.52,5.78,3.94,-,-,-,2024040111
BELLANDUR 90 MLD,2024-03-28 13:00:00,7.71,30.00,1.04,1.5,27.91,6.82,10.41,5.58,5.82,-,-,-,2024040111
DODDABELE 20 MLD,2024-04-01 10:45:00,6.77,29.50,0.39,1.2,49.09,7.26,20.35,10.34,4.06,-,-,-,2024040111
NAGASANDRA OLD 20 MLD,2024-04-01 10:45:00,6.89,26.30,1.43,2.14,48.23,7.89,16.09,0.00,3.57,-,-,-,2024040111
4MLD Cubbon Park TTP,2024-04-01 10:45:00,6.78,31.10,0.7,4.72,17.32,1.22,0.92,5.02,3.50,-,-,-,2024040111
KADABEESANAHALLI 50 MLD,2024-04-01 10:45:00,8.49,25.40,0.73,2.48,67.02,9.68,25.49,8.21,3.29,-,-,-,2024040111
STP Sarakki 5 MLD,2024-04-01 10:45:00,7.56,29.70,1.09,2.18,20.79,7.97,7.57,4.16,-,-,-,-,2024040111
Mailasandra STP 75 MLD,2024-04-01 10:45:00,7.7,27.50,16.81,26.9,50.56,15.28,15.6,3.59,0.86,-,-,-,2024040111
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024040111
KR Puram STP 20 MLD,2024-04-01 10:30:00,6.93,27.20,2.4,4.8,48.27,8.13,14.3,6.76,-0.45,-,-,-,2024040111
1.5 MLD Lalbagh TTP,2024-04-01 10:45:00,7.17,30.80,0.21,1.07,18.41,1.46,1.0,4.84,0.00,-,-,-,2024040111
35MLD Agaram STP,2024-04-01 10:30:00,7.23,28.40,0.62,2.54,29.64,5.06,3.41,6.51,-,-,-,-,2024040111
Chikka_Bagur_5_MLD_STP,2024-03-27 14:15:00,8.15,27.50,0.94,1.9,43.50,7.1,7.4,14.20,-,-,-,-,2024040111
Yelahanka 10MLD TTP,2024-04-01 11:00:00,7.42,25.10,3.89,11.45,33.60,5.0,5.5,6.75,2.32,0.21,-,-,2024040111
40MLD OLD Rajacanal STP,2024-04-01 11:00:00,7.56,26.30,1.24,3.1,28.00,7.8,11.0,7.00,3.78,0.62,-,-,2024040111
Hennur 1MLD TTP,2024-04-01 11:00:00,7.11,29.70,0.35,0.52,20.70,2.5,4.0,5.03,4.23,0.07,-,-,2024040111
4_MLD_Madiwala_STP,2024-04-01 11:00:00,7.69,26.80,0.65,1.9,34.56,4.69,3.62,8.64,-,-,-,-,2024040111
150MLD STP_K&C valley,2024-04-01 11:00:00,7.16,-,1.04,5.73,-,4.5,9.69,-,-,0.98,-,-,2024040111
20Mld KR Puram STP New,2024-03-29 16:15:00,7.46,-,2.84,3.44,41.12,6.31,6.76,9.17,-,-,2.34,5.81,2024040111
10 MLD STP HULIMAVU,2024-04-01 10:45:00,7.18,-,4.86,6.43,44.46,2.66,5.03,1.20,-,-,2.41,2.64,2024040111
2MLD Ulsoor STP,2024-04-01 10:30:00,6.96,29.40,0.58,2.9,27.30,3.82,4.37,5.46,3.90,-,-,-,2024040112
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024040112
KADUGODI 6 MLD STP,2024-04-01 11:45:00,7.75,29.10,0.3,8.91,39.83,7.63,12.54,6.87,1.77,-,-,-,2024040112
HORAMAVU 20 MLD,2024-04-01 11:30:00,7.71,31.40,1.07,3.3,41.19,7.65,12.79,4.09,4.28,-,-,-,2024040112
K AND C VALLEY 60 MLD,2024-04-01 11:53:30,6.7,30.50,0.89,3.5,58.71,15.47,8.03,17.92,7.39,-,-,-,2024040112
NAGASANDRA 20 MLD,2024-04-01 11:45:00,7.37,29.20,1.27,5.08,46.28,9.05,10.89,8.81,4.34,-,-,-,2024040112
RAJACANAL 40 MLD,2024-04-01 11:45:00,7.66,29.70,1.23,2.7,28.61,3.65,4.09,8.15,5.90,-,-,-,2024040112
YELLAMALAPACHETTY 15 MLD,2024-04-01 12:00:00,7.78,29.93,0.57,2.27,48.49,9.23,9.51,5.79,10.09,-,-,-,2024040112
BELLANDUR 90 MLD,2024-03-28 13:00:00,7.71,30.00,1.04,1.5,27.91,6.82,10.41,5.58,5.82,-,-,-,2024040112
DODDABELE 20 MLD,2024-04-01 11:45:00,6.77,29.90,0.4,1.2,48.19,7.4,18.31,10.50,4.06,-,-,-,2024040112
NAGASANDRA OLD 20 MLD,2024-04-01 11:45:00,6.89,26.50,1.45,2.18,48.19,7.93,16.03,0.00,3.62,-,-,-,2024040112
4MLD Cubbon Park TTP,2024-04-01 11:45:00,6.78,31.10,0.7,4.73,17.32,1.23,0.92,5.02,3.50,-,-,-,2024040112
KADABEESANAHALLI 50 MLD,2024-04-01 11:45:00,8.63,25.80,0.78,2.65,67.12,9.67,28.81,8.26,3.51,-,-,-,2024040112
STP Sarakki 5 MLD,2024-04-01 11:45:00,7.68,29.90,1.06,2.12,20.73,7.87,7.41,4.15,-,-,-,-,2024040112
Mailasandra STP 75 MLD,2024-04-01 11:45:00,7.77,28.50,18.6,29.76,50.60,15.34,15.58,3.77,0.99,-,-,-,2024040112
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024040112
KR Puram STP 20 MLD,2024-04-01 11:45:00,6.96,27.60,2.17,4.34,48.47,7.78,15.3,6.79,0.47,-,-,-,2024040112
1.5 MLD Lalbagh TTP,2024-04-01 11:45:00,7.16,32.20,0.37,1.52,18.40,1.45,1.0,4.61,2.42,-,-,-,2024040112
35MLD Agaram STP,2024-04-01 11:45:00,7.18,28.60,0.62,2.54,29.44,5.03,3.41,6.46,-,-,-,-,2024040112
Chikka_Bagur_5_MLD_STP,2024-03-27 14:15:00,8.15,27.50,0.94,1.9,43.50,7.1,7.4,14.20,-,-,-,-,2024040112
Yelahanka 10MLD TTP,2024-04-01 12:00:00,7.44,25.00,3.77,10.75,33.80,5.0,5.5,6.76,2.36,0.21,-,-,2024040112
40MLD OLD Rajacanal STP,2024-04-01 12:00:00,7.56,26.30,1.17,2.92,27.90,7.3,9.8,6.97,3.78,0.58,-,-,2024040112
Hennur 1MLD TTP,2024-04-01 12:00:00,7.07,29.60,0.34,0.51,20.70,2.5,4.0,5.03,4.23,0.07,-,-,2024040112
4_MLD_Madiwala_STP,2024-04-01 12:00:00,7.72,28.20,0.65,1.9,35.41,3.94,5.43,8.85,-,-,-,-,2024040112
150MLD STP_K&C valley,2024-04-01 11:45:00,7.22,-,1.04,5.73,-,4.47,9.69,-,-,0.98,-,-,2024040112
20Mld KR Puram STP New,2024-03-29 16:15:00,7.46,-,2.84,3.44,41.12,6.31,6.76,9.17,-,-,2.34,5.81,2024040112
10 MLD STP HULIMAVU,2024-04-01 11:45:00,7.8,-,4.05,4.92,31.62,1.89,4.28,1.20,-,-,2.41,2.73,2024040112
2MLD Ulsoor STP,2024-04-01 10:30:00,6.96,29.40,0.58,2.9,27.30,3.82,4.37,5.46,3.90,-,-,-,2024040113
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024040113
KADUGODI 6 MLD STP,2024-04-01 12:45:00,7.85,28.80,0.3,9.07,39.93,7.64,12.8,6.88,1.77,-,-,-,2024040113
HORAMAVU 20 MLD,2024-04-01 11:30:00,7.71,31.40,1.07,3.3,41.19,7.65,12.79,4.09,4.28,-,-,-,2024040113
K AND C VALLEY 60 MLD,2024-04-01 12:56:30,6.68,30.70,0.9,3.5,58.70,15.51,7.91,17.96,7.47,-,-,-,2024040113
NAGASANDRA 20 MLD,2024-04-01 12:45:00,7.35,29.80,1.26,5.04,46.29,8.98,10.93,8.77,4.43,-,-,-,2024040113
RAJACANAL 40 MLD,2024-04-01 12:45:00,7.61,29.90,1.25,2.6,28.60,3.64,4.08,8.13,6.00,-,-,-,2024040113
YELLAMALAPACHETTY 15 MLD,2024-04-01 13:00:00,7.74,29.76,0.57,2.26,49.32,9.25,9.51,5.81,7.21,-,-,-,2024040113
BELLANDUR 90 MLD,2024-03-28 13:00:00,7.71,30.00,1.04,1.5,27.91,6.82,10.41,5.58,5.82,-,-,-,2024040113
DODDABELE 20 MLD,2024-04-01 12:45:00,6.78,30.20,0.42,1.2,47.80,7.43,17.17,10.55,4.07,-,-,-,2024040113
NAGASANDRA OLD 20 MLD,2024-04-01 12:45:00,6.89,26.60,1.47,2.2,48.24,7.99,16.13,0.00,3.68,-,-,-,2024040113
4MLD Cubbon Park TTP,2024-04-01 12:45:00,6.78,31.10,0.7,4.72,17.32,1.22,0.92,5.02,3.50,-,-,-,2024040113
KADABEESANAHALLI 50 MLD,2024-04-01 12:45:00,8.78,26.00,0.86,2.92,67.21,9.67,32.69,8.29,3.87,-,-,-,2024040113
STP Sarakki 5 MLD,2024-04-01 12:45:00,7.67,30.10,1.08,2.16,20.73,7.87,7.39,4.15,-,-,-,-,2024040113
Mailasandra STP 75 MLD,2024-04-01 12:45:00,7.84,28.70,20.61,32.98,50.61,15.37,15.53,3.19,1.49,-,-,-,2024040113
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024040113
KR Puram STP 20 MLD,2024-04-01 12:45:00,6.94,27.90,2.25,4.5,49.13,7.66,17.45,6.88,0.22,-,-,-,2024040113
1.5 MLD Lalbagh TTP,2024-04-01 12:45:00,7.15,33.00,0.33,1.7,18.33,1.44,0.98,3.72,2.21,-,-,-,2024040113
35MLD Agaram STP,2024-04-01 12:45:00,6.98,28.70,0.63,2.58,28.62,4.89,3.46,6.28,-,-,-,-,2024040113
