stp_name,timestamp,ph,temperature,ammonical_nitrogen,total_nitrogen,cod,bod,tss,color,dissolved_oxygen,total_phosphorus,outlet_flow,inlet_flow,updated_on
YELLAMALAPACHETTY 15 MLD,2024-05-02 19:41:00,8.11,31.21,0.59,2.37,-,-,8.10,6.76,2.57,-,-,-,2024050220
BELLANDUR 90 MLD,2024-05-02 19:30:00,7.45,31.30,0.59,3.0,27.20,4.87,7.89,5.44,3.30,-,-,-,2024050220
DODDABELE 20 MLD,2024-05-02 19:15:00,6.68,31.30,0.51,4.0,43.15,5.97,19.16,9.52,4.01,-,-,-,2024050220
NAGASANDRA OLD 20 MLD,2024-05-02 19:30:00,6.59,29.30,3.11,4.66,-,-,-,-,7.77,-,-,-,2024050220
4MLD Cubbon Park TTP,2024-05-02 19:30:00,6.52,32.80,0.66,3.73,17.32,1.23,0.91,5.02,3.30,-,-,-,2024050220
KADABEESANAHALLI 50 MLD,2024-05-02 19:30:00,10.36,28.00,17.39,59.13,56.09,9.57,30.29,7.75,78.25,-,-,-,2024050220
STP Sarakki 5 MLD,2024-05-02 19:15:00,7.77,32.70,1.52,3.04,21.04,8.36,7.86,4.21,-,-,-,-,2024050220
Mailasandra STP 75 MLD,2024-05-02 19:00:00,7.05,30.20,12.63,20.21,50.86,15.17,15.14,0.00,0.76,-,-,-,2024050220
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024050220
KR Puram STP 20 MLD,2024-05-02 19:30:00,6.95,29.20,2.11,4.22,48.26,8.84,13.92,6.76,0.01,-,-,-,2024050220
1.5 MLD Lalbagh TTP,2024-05-02 19:30:00,7.32,32.30,0.84,3.88,17.79,1.32,0.92,-,1.60,-,-,-,2024050220
35MLD Agaram STP,2024-05-02 19:30:00,7.19,30.70,0.69,2.83,29.48,5.03,3.80,6.47,-,-,-,-,2024050220
Chikka_Bagur_5_MLD_STP,2024-05-02 19:45:00,7.67,30.60,2.22,4.4,44.70,7.00,8.20,14.00,-,-,-,-,2024050220
Yelahanka 10MLD TTP,2024-04-27 07:15:00,7.42,27.40,34.93,97.5,32.70,8.70,11.40,6.71,2.25,0.21,-,-,2024050220
40MLD OLD Rajacanal STP,2024-05-02 19:30:00,7.69,29.30,1.31,3.27,27.40,8.30,13.00,6.85,3.85,0.65,-,-,2024050220
Hennur 1MLD TTP,2024-05-02 19:45:00,6.94,31.50,1.16,1.74,20.60,2.30,4.00,5.03,4.19,0.23,-,-,2024050220
4_MLD_Madiwala_STP,2024-05-02 19:45:00,7.57,29.10,1.16,3.4,35.56,5.14,4.65,8.89,-,-,-,-,2024050220
150MLD STP_K&C valley,2024-05-02 18:45:00,7.2,-,1.06,6.79,-,5.60,8.38,-,-,0.85,-,-,2024050220
20Mld KR Puram STP New,2024-05-02 12:45:00,7.56,-,3.58,4.05,41.24,6.31,6.81,9.03,-,-,4.89,9.44,2024050220
10 MLD STP HULIMAVU,2024-05-02 18:00:00,7.88,-,3.32,2.85,14.05,0.84,2.45,1.20,-,-,6.18,6.75,2024050220
2MLD Ulsoor STP,2024-05-02 18:00:00,6.85,31.00,0.56,2.8,15.40,2.16,2.46,3.08,2.20,-,-,-,2024050221
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024050221
KADUGODI 6 MLD STP,2024-05-02 20:15:00,7.77,31.00,0.3,8.36,36.92,6.98,10.03,6.57,1.77,-,-,-,2024050221
HORAMAVU 20 MLD,2024-05-02 18:30:00,7.54,33.20,1.19,2.9,39.90,8.60,9.85,6.14,4.76,-,-,-,2024050221
K AND C VALLEY 60 MLD,2024-05-02 18:40:00,6.66,32.00,0.93,3.3,33.56,5.54,6.78,12.98,7.72,-,-,-,2024050221
NAGASANDRA 20 MLD,2024-05-02 20:15:00,7.59,30.50,0.87,3.48,48.75,9.69,12.41,7.14,4.59,-,-,-,2024050221
RAJACANAL 40 MLD,2024-05-02 20:15:00,7.63,31.00,0.83,2.3,28.32,3.47,4.02,8.00,3.98,-,-,-,2024050221
YELLAMALAPACHETTY 15 MLD,2024-05-02 20:30:30,8.11,31.18,0.59,2.37,-,-,10.98,-,4.19,-,-,-,2024050221
BELLANDUR 90 MLD,2024-05-02 20:15:00,7.45,31.10,0.59,3.0,27.19,4.93,7.74,5.44,3.30,-,-,-,2024050221
DODDABELE 20 MLD,2024-05-02 20:15:00,6.7,31.30,0.5,4.5,41.08,6.00,15.54,9.56,4.02,-,-,-,2024050221
NAGASANDRA OLD 20 MLD,2024-05-02 20:15:00,6.5,28.00,6.17,9.26,-,-,-,-,15.43,-,-,-,2024050221
4MLD Cubbon Park TTP,2024-05-02 20:15:00,6.52,32.80,0.67,3.73,17.32,1.23,0.91,5.02,3.35,-,-,-,2024050221
KADABEESANAHALLI 50 MLD,2024-05-02 20:15:00,10.65,27.80,32.02,108.87,56.09,9.57,31.86,7.66,144.09,-,-,-,2024050221
STP Sarakki 5 MLD,2024-05-02 20:00:00,7.79,32.70,1.51,3.02,21.07,8.40,7.93,4.21,-,-,-,-,2024050221
Mailasandra STP 75 MLD,2024-05-02 20:00:00,7.02,30.10,12.14,19.42,51.14,15.55,15.10,0.29,0.76,-,-,-,2024050221
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024050221
KR Puram STP 20 MLD,2024-05-02 20:15:00,6.94,29.00,2.28,4.56,48.22,8.90,13.57,6.75,0.33,-,-,-,2024050221
1.5 MLD Lalbagh TTP,2024-05-02 20:15:00,7.33,32.40,0.9,4.5,17.80,1.32,0.93,-,2.98,-,-,-,2024050221
35MLD Agaram STP,2024-05-02 20:15:00,7.19,30.70,0.69,2.83,29.48,5.03,3.80,6.47,-,-,-,-,2024050221
Chikka_Bagur_5_MLD_STP,2024-05-02 20:30:00,7.66,30.60,2.13,4.3,44.80,7.00,8.20,14.00,-,-,-,-,2024050221
Yelahanka 10MLD TTP,2024-04-27 07:15:00,7.42,27.40,34.93,97.5,32.70,8.70,11.40,6.71,2.25,0.21,-,-,2024050221
40MLD OLD Rajacanal STP,2024-05-02 20:30:00,7.69,29.40,1.36,3.4,27.40,8.50,13.30,6.85,3.85,0.68,-,-,2024050221
Hennur 1MLD TTP,2024-05-02 20:30:00,6.94,31.50,1.15,1.72,20.60,2.30,4.00,5.03,4.21,0.23,-,-,2024050221
4_MLD_Madiwala_STP,2024-05-02 20:30:00,7.57,29.10,1.26,3.7,35.56,5.37,4.64,8.89,-,-,-,-,2024050221
150MLD STP_K&C valley,2024-05-02 20:30:00,7.38,-,1.06,6.79,-,5.60,8.38,-,-,0.85,-,-,2024050221
20Mld KR Puram STP New,2024-05-02 12:45:00,7.56,-,3.58,4.05,41.24,6.31,6.81,9.03,-,-,4.89,9.44,2024050221
10 MLD STP HULIMAVU,2024-05-02 18:00:00,7.88,-,3.32,2.85,14.05,0.84,2.45,1.20,-,-,6.18,6.75,2024050221
2MLD Ulsoor STP,2024-05-02 21:30:00,6.9,30.80,0.56,2.8,19.67,2.75,3.15,3.93,2.81,-,-,-,2024050222
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024050222
KADUGODI 6 MLD STP,2024-05-02 21:30:00,7.86,31.10,0.3,8.63,36.98,6.99,10.31,6.58,1.77,-,-,-,2024050222
HORAMAVU 20 MLD,2024-05-02 21:30:00,7.56,32.90,1.15,3.0,39.98,8.62,9.87,6.14,4.60,-,-,-,2024050222
K AND C VALLEY 60 MLD,2024-05-02 21:35:30,7.96,30.80,0.04,2.2,33.40,5.53,6.35,13.34,0.33,-,-,-,2024050222
NAGASANDRA 20 MLD,2024-05-02 21:30:00,7.61,30.40,0.84,3.36,48.95,9.83,12.57,8.85,4.57,-,-,-,2024050222
RAJACANAL 40 MLD,2024-05-02 21:30:00,7.63,31.00,0.85,2.3,28.32,3.48,4.02,8.03,4.08,-,-,-,2024050222
YELLAMALAPACHETTY 15 MLD,2024-05-02 21:42:30,8.08,31.07,0.59,2.36,-,-,10.57,-,2.96,-,-,-,2024050222
BELLANDUR 90 MLD,2024-05-02 21:30:00,7.45,31.20,0.6,3.0,27.20,4.92,7.85,5.44,3.36,-,-,-,2024050222
DODDABELE 20 MLD,2024-05-02 21:15:00,6.75,31.20,0.5,4.1,39.86,5.99,13.60,9.56,4.05,-,-,-,2024050222
NAGASANDRA OLD 20 MLD,2024-05-02 21:30:00,6.58,29.10,3.25,4.88,-,-,-,-,8.12,-,-,-,2024050222
4MLD Cubbon Park TTP,2024-05-02 21:30:00,6.52,32.80,0.66,3.74,17.32,1.24,0.91,5.02,3.30,-,-,-,2024050222
KADABEESANAHALLI 50 MLD,2024-05-02 21:00:00,10.61,28.10,31.44,106.9,56.07,9.58,30.04,7.81,141.48,-,-,-,2024050222
STP Sarakki 5 MLD,2024-05-02 21:15:00,7.8,32.40,1.5,3.0,21.11,8.46,8.02,4.22,-,-,-,-,2024050222
Mailasandra STP 75 MLD,2024-05-02 21:30:00,6.98,29.90,11.83,18.93,50.85,15.22,15.24,0.24,0.76,-,-,-,2024050222
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024050222
KR Puram STP 20 MLD,2024-05-02 21:30:00,6.93,29.10,2.33,4.66,48.40,8.55,13.93,6.78,0.36,-,-,-,2024050222
1.5 MLD Lalbagh TTP,2024-05-02 21:30:00,7.35,32.40,0.84,4.28,17.79,1.32,0.92,-,2.59,-,-,-,2024050222
35MLD Agaram STP,2024-05-02 21:30:00,7.18,30.60,0.69,2.83,29.44,5.03,3.80,6.46,-,-,-,-,2024050222
Chikka_Bagur_5_MLD_STP,2024-05-02 21:45:00,7.7,30.90,1.77,3.5,44.50,6.80,8.00,13.60,-,-,-,-,2024050222
Yelahanka 10MLD TTP,2024-04-27 07:15:00,7.42,27.40,34.93,97.5,32.70,8.70,11.40,6.71,2.25,0.21,-,-,2024050222
40MLD OLD Rajacanal STP,2024-05-02 21:45:00,7.69,29.40,1.39,3.47,27.20,8.70,13.80,6.80,3.85,0.69,-,-,2024050222
Hennur 1MLD TTP,2024-05-02 21:45:00,6.94,31.50,1.17,1.75,20.60,2.30,4.00,5.03,4.15,0.23,-,-,2024050222
4_MLD_Madiwala_STP,2024-05-02 21:45:00,7.56,29.10,1.39,4.0,35.56,5.36,4.64,8.89,-,-,-,-,2024050222
150MLD STP_K&C valley,2024-05-02 21:30:00,7.48,-,1.05,6.79,-,5.60,8.38,-,-,0.85,-,-,2024050222
20Mld KR Puram STP New,2024-05-02 12:45:00,7.56,-,3.58,4.05,41.24,6.31,6.81,9.03,-,-,4.89,9.44,2024050222
10 MLD STP HULIMAVU,2024-05-02 18:00:00,7.88,-,3.32,2.85,14.05,0.84,2.45,1.20,-,-,6.18,6.75,2024050222
2MLD Ulsoor STP,2024-05-02 21:30:00,6.9,30.80,0.56,2.8,19.67,2.75,3.15,3.93,2.81,-,-,-,2024050223
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024050223
KADUGODI 6 MLD STP,2024-05-02 22:30:00,7.84,31.00,0.3,8.6,37.04,6.99,10.58,6.57,1.77,-,-,-,2024050223
HORAMAVU 20 MLD,2024-05-02 22:30:00,7.72,33.20,1.18,2.9,40.10,8.62,9.92,6.16,4.72,-,-,-,2024050223
K AND C VALLEY 60 MLD,2024-05-02 22:44:30,6.94,31.40,0.84,4.4,36.66,5.88,11.37,14.03,6.97,-,-,-,2024050223
NAGASANDRA 20 MLD,2024-05-02 22:30:00,7.62,30.20,0.82,3.28,48.97,9.78,12.60,8.10,4.54,-,-,-,2024050223
RAJACANAL 40 MLD,2024-05-02 22:30:00,7.63,31.00,0.85,2.3,28.32,3.48,4.02,8.02,4.08,-,-,-,2024050223
YELLAMALAPACHETTY 15 MLD,2024-05-02 22:51:30,8.06,31.00,0.59,2.36,-,-,10.07,6.41,3.64,-,-,-,2024050223
BELLANDUR 90 MLD,2024-05-02 22:30:00,7.45,31.20,0.6,3.0,27.22,4.91,8.10,5.44,3.36,-,-,-,2024050223
DODDABELE 20 MLD,2024-05-02 22:30:00,6.76,31.20,0.48,4.2,45.82,5.78,23.05,9.14,4.06,-,-,-,2024050223
NAGASANDRA OLD 20 MLD,2024-05-02 22:45:00,6.61,29.00,2.75,4.12,-,-,-,-,6.88,-,-,-,2024050223
4MLD Cubbon Park TTP,2024-05-02 22:45:00,6.54,32.80,0.66,3.75,17.33,1.25,0.91,5.02,3.30,-,-,-,2024050223
KADABEESANAHALLI 50 MLD,2024-05-02 21:00:00,10.61,28.10,31.44,106.9,56.07,9.58,30.04,7.81,141.48,-,-,-,2024050223
STP Sarakki 5 MLD,2024-05-02 22:30:00,7.78,32.40,1.52,3.04,21.07,8.41,7.91,4.21,-,-,-,-,2024050223
Mailasandra STP 75 MLD,2024-05-02 22:30:00,6.98,29.80,11.79,18.86,50.84,15.21,15.26,0.52,0.77,-,-,-,2024050223
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024050223
KR Puram STP 20 MLD,2024-05-02 22:45:00,6.94,29.10,2.2,4.4,48.70,8.55,14.84,6.82,0.02,-,-,-,2024050223
1.5 MLD Lalbagh TTP,2024-05-02 22:45:00,7.37,32.40,0.8,4.07,17.79,1.32,0.93,-,2.33,-,-,-,2024050223
35MLD Agaram STP,2024-05-02 22:45:00,7.31,22.70,1.09,4.47,29.97,5.12,6.00,6.58,-,-,-,-,2024050223
Chikka_Bagur_5_MLD_STP,2024-05-02 23:00:00,7.65,30.90,1.87,3.7,44.60,6.70,8.00,13.40,-,-,-,-,2024050223
Yelahanka 10MLD TTP,2024-04-27 07:15:00,7.42,27.40,34.93,97.5,32.70,8.70,11.40,6.71,2.25,0.21,-,-,2024050223
40MLD OLD Rajacanal STP,2024-05-02 22:45:00,7.69,29.40,1.41,3.52,27.10,8.90,14.40,6.78,3.85,0.70,-,-,2024050223
Hennur 1MLD TTP,2024-05-02 21:45:00,6.94,31.50,1.17,1.75,20.60,2.30,4.00,5.03,4.15,0.23,-,-,2024050223
4_MLD_Madiwala_STP,2024-05-02 23:00:00,7.57,29.20,1.6,4.6,35.55,5.36,4.64,8.89,-,-,-,-,2024050223
150MLD STP_K&C valley,2024-05-02 22:45:00,7.44,-,1.06,6.79,-,5.60,8.38,-,-,0.85,-,-,2024050223
20Mld KR Puram STP New,2024-05-02 12:45:00,7.56,-,3.58,4.05,41.24,6.31,6.81,9.03,-,-,4.89,9.44,2024050223
10 MLD STP HULIMAVU,2024-05-02 18:00:00,7.88,-,3.32,2.85,14.05,0.84,2.45,1.20,-,-,6.18,6.75,2024050223
2MLD Ulsoor STP,2024-05-02 21:30:00,6.9,30.80,0.56,2.8,19.67,2.75,3.15,3.93,2.81,-,-,-,2024050300
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024050300
KADUGODI 6 MLD STP,2024-05-02 23:45:00,7.73,30.90,0.3,8.4,36.95,6.98,10.36,6.57,1.77,-,-,-,2024050300
HORAMAVU 20 MLD,2024-05-02 23:45:00,7.75,33.30,1.19,2.9,40.14,8.62,9.95,6.28,4.76,-,-,-,2024050300
K AND C VALLEY 60 MLD,2024-05-02 23:52:00,6.72,31.50,0.88,3.7,34.95,5.52,8.89,12.83,7.30,-,-,-,2024050300
NAGASANDRA 20 MLD,2024-05-02 23:45:00,7.63,30.10,0.8,3.2,48.93,9.66,12.63,8.09,4.52,-,-,-,2024050300
RAJACANAL 40 MLD,2024-05-02 23:45:00,7.63,31.00,0.85,2.3,28.32,3.48,4.02,8.03,4.08,-,-,-,2024050300
YELLAMALAPACHETTY 15 MLD,2024-05-03 00:00:30,8.04,30.92,0.59,2.35,-,-,10.42,-,2.74,-,-,-,2024050300
BELLANDUR 90 MLD,2024-05-02 23:45:00,7.45,31.20,0.6,3.0,27.22,4.87,8.18,5.44,3.36,-,-,-,2024050300
DODDABELE 20 MLD,2024-05-02 23:45:00,6.66,31.50,0.49,4.1,39.05,6.01,12.46,9.59,4.00,-,-,-,2024050300
NAGASANDRA OLD 20 MLD,2024-05-02 23:45:00,6.58,27.70,5.85,8.77,-,-,-,-,14.62,-,-,-,2024050300
4MLD Cubbon Park TTP,2024-05-02 23:45:00,6.54,32.80,0.66,3.74,17.32,1.24,0.91,5.02,3.30,-,-,-,2024050300
KADABEESANAHALLI 50 MLD,2024-05-02 21:00:00,10.61,28.10,31.44,106.9,56.07,9.58,30.04,7.81,141.48,-,-,-,2024050300
STP Sarakki 5 MLD,2024-05-02 23:30:00,7.79,32.40,1.49,2.98,21.08,8.42,7.95,4.22,-,-,-,-,2024050300
Mailasandra STP 75 MLD,2024-05-02 23:45:00,6.95,29.60,11.41,18.26,50.85,15.26,15.29,0.82,0.77,-,-,-,2024050300
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024050300
KR Puram STP 20 MLD,2024-05-02 23:45:00,6.96,29.10,2.04,4.08,48.87,8.28,15.61,6.84,-0.40,-,-,-,2024050300
1.5 MLD Lalbagh TTP,2024-05-02 23:45:00,7.38,32.40,0.78,3.95,17.78,1.32,0.92,-,2.14,-,-,-,2024050300
35MLD Agaram STP,2024-05-02 23:45:00,6.9,24.00,0.52,2.13,28.29,4.83,2.86,6.21,-,-,-,-,2024050300
Chikka_Bagur_5_MLD_STP,2024-05-03 00:00:00,7.65,30.80,1.79,3.6,44.50,6.40,8.60,12.80,-,-,-,-,2024050300
Yelahanka 10MLD TTP,2024-04-27 07:15:00,7.42,27.40,34.93,97.5,32.70,8.70,11.40,6.71,2.25,0.21,-,-,2024050300
40MLD OLD Rajacanal STP,2024-05-02 23:45:00,7.68,29.40,1.44,3.6,26.90,9.10,14.90,6.72,3.84,0.72,-,-,2024050300
Hennur 1MLD TTP,2024-05-02 21:45:00,6.94,31.50,1.17,1.75,20.60,2.30,4.00,5.03,4.15,0.23,-,-,2024050300
4_MLD_Madiwala_STP,2024-05-03 00:00:00,7.55,29.20,1.51,4.4,35.56,5.44,4.63,8.89,-,-,-,-,2024050300
150MLD STP_K&C valley,2024-05-02 23:45:00,7.38,-,1.06,6.79,-,5.60,8.38,-,-,0.85,-,-,2024050300
20Mld KR Puram STP New,2024-05-02 12:45:00,7.56,-,3.58,4.05,41.24,6.31,6.81,9.03,-,-,4.89,9.44,2024050300
10 MLD STP HULIMAVU,2024-05-02 18:00:00,7.88,-,3.32,2.85,14.05,0.84,2.45,1.20,-,-,6.18,6.75,2024050300
2MLD Ulsoor STP,2024-05-02 21:30:00,6.9,30.80,0.56,2.8,19.67,2.75,3.15,3.93,2.81,-,-,-,2024050301
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024050301
KADUGODI 6 MLD STP,2024-05-03 00:45:00,7.87,30.90,0.3,8.37,36.99,7.00,10.21,6.59,1.77,-,-,-,2024050301
HORAMAVU 20 MLD,2024-05-03 00:45:00,7.76,33.00,1.2,2.9,40.17,8.63,9.96,6.21,4.80,-,-,-,2024050301
K AND C VALLEY 60 MLD,2024-05-03 00:50:30,6.74,31.50,0.88,3.6,33.60,5.51,6.60,12.95,7.30,-,-,-,2024050301
NAGASANDRA 20 MLD,2024-05-03 00:45:00,7.62,30.30,0.82,3.28,48.97,9.68,12.66,8.91,4.55,-,-,-,2024050301
RAJACANAL 40 MLD,2024-05-03 00:45:00,7.64,31.10,0.86,2.3,28.32,3.47,4.02,8.01,4.13,-,-,-,2024050301
YELLAMALAPACHETTY 15 MLD,2024-05-03 01:00:30,8.02,30.84,0.59,2.34,-,-,7.84,6.90,2.69,-,-,-,2024050301
BELLANDUR 90 MLD,2024-05-03 00:45:00,7.44,31.20,0.59,3.0,27.22,4.89,8.10,5.44,3.30,-,-,-,2024050301
DODDABELE 20 MLD,2024-05-03 00:45:00,6.66,31.40,0.49,4.2,38.96,6.04,12.17,9.61,4.00,-,-,-,2024050301
NAGASANDRA OLD 20 MLD,2024-05-03 00:45:00,6.6,25.20,5.61,8.41,-,-,-,-,14.03,-,-,-,2024050301
4MLD Cubbon Park TTP,2024-05-03 00:45:00,6.54,32.80,0.66,3.74,17.32,1.24,0.91,5.02,3.30,-,-,-,2024050301
KADABEESANAHALLI 50 MLD,2024-05-02 21:00:00,10.61,28.10,31.44,106.9,56.07,9.58,30.04,7.81,141.48,-,-,-,2024050301
STP Sarakki 5 MLD,2024-05-03 00:30:00,7.79,32.40,1.48,2.96,21.10,8.44,8.01,4.22,-,-,-,-,2024050301
Mailasandra STP 75 MLD,2024-05-03 00:45:00,6.93,29.40,11.24,17.98,50.87,15.31,15.36,1.32,0.77,-,-,-,2024050301
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024050301
KR Puram STP 20 MLD,2024-05-03 00:45:00,6.92,29.10,2.47,4.94,50.26,8.75,22.28,7.04,-0.31,-,-,-,2024050301
1.5 MLD Lalbagh TTP,2024-05-03 00:45:00,7.38,32.30,0.78,3.92,17.79,1.32,0.93,-,2.39,-,-,-,2024050301
35MLD Agaram STP,2024-05-03 00:45:00,6.96,25.30,1.77,7.26,28.54,4.87,9.73,6.26,-,-,-,-,2024050301
Chikka_Bagur_5_MLD_STP,2024-05-03 01:00:00,7.68,30.90,1.91,3.8,44.60,6.80,8.00,13.60,-,-,-,-,2024050301
Yelahanka 10MLD TTP,2024-04-27 07:15:00,7.42,27.40,34.93,97.5,32.70,8.70,11.40,6.71,2.25,0.21,-,-,2024050301
40MLD OLD Rajacanal STP,2024-05-03 01:00:00,7.68,29.40,1.47,3.68,26.80,9.30,15.50,6.70,3.84,0.74,-,-,2024050301
Hennur 1MLD TTP,2024-05-02 21:45:00,6.94,31.50,1.17,1.75,20.60,2.30,4.00,5.03,4.15,0.23,-,-,2024050301
4_MLD_Madiwala_STP,2024-05-03 01:00:00,7.57,29.30,1.68,4.9,35.57,5.36,4.64,8.89,-,-,-,-,2024050301
150MLD STP_K&C valley,2024-05-03 00:45:00,7.29,-,1.06,6.79,-,5.60,8.38,-,-,0.85,-,-,2024050301
20Mld KR Puram STP New,2024-05-03 00:45:00,0.0,-,0.0,0.0,0.00,0.00,0.00,0.00,-,-,3.48,4.06,2024050301
10 MLD STP HULIMAVU,2024-05-02 18:00:00,7.88,-,3.32,2.85,14.05,0.84,2.45,1.20,-,-,6.18,6.75,2024050301
2MLD Ulsoor STP,2024-05-03 01:00:00,6.88,30.60,0.57,2.85,13.02,1.82,2.08,2.60,1.86,-,-,-,2024050302
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024050302
KADUGODI 6 MLD STP,2024-05-03 01:45:00,7.84,30.90,0.3,8.33,37.07,7.00,10.58,6.59,1.77,-,-,-,2024050302
HORAMAVU 20 MLD,2024-05-03 01:45:00,7.72,33.10,1.19,2.9,40.21,8.64,9.99,6.27,4.76,-,-,-,2024050302
K AND C VALLEY 60 MLD,2024-05-03 01:52:00,6.74,31.50,0.88,3.6,33.59,5.51,6.46,12.71,7.30,-,-,-,2024050302
NAGASANDRA 20 MLD,2024-05-03 01:45:00,7.65,30.00,0.79,3.16,48.98,9.65,12.68,7.94,4.51,-,-,-,2024050302
RAJACANAL 40 MLD,2024-05-03 01:45:00,7.64,31.10,0.86,2.3,28.33,3.48,4.02,8.01,4.13,-,-,-,2024050302
YELLAMALAPACHETTY 15 MLD,2024-05-03 02:00:30,8.02,30.86,0.59,2.35,-,-,7.34,7.05,2.64,-,-,-,2024050302
BELLANDUR 90 MLD,2024-05-03 01:45:00,7.43,31.10,0.59,3.0,27.22,4.86,8.08,5.44,3.30,-,-,-,2024050302
DODDABELE 20 MLD,2024-05-03 01:45:00,6.63,31.30,0.5,4.1,38.16,6.03,10.97,9.67,3.98,-,-,-,2024050302
NAGASANDRA OLD 20 MLD,2024-05-03 01:45:00,6.58,25.10,5.83,8.74,-,-,-,-,14.57,-,-,-,2024050302
4MLD Cubbon Park TTP,2024-05-03 01:45:00,6.56,32.80,0.66,3.74,17.32,1.24,0.91,5.02,3.30,-,-,-,2024050302
KADABEESANAHALLI 50 MLD,2024-05-02 21:00:00,10.61,28.10,31.44,106.9,56.07,9.58,30.04,7.81,141.48,-,-,-,2024050302
STP Sarakki 5 MLD,2024-05-03 01:30:00,7.78,32.60,1.51,3.02,21.10,8.45,8.03,4.22,-,-,-,-,2024050302
Mailasandra STP 75 MLD,2024-05-03 01:45:00,6.9,29.30,10.97,17.55,50.89,15.34,15.35,1.95,0.77,-,-,-,2024050302
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024050302
KR Puram STP 20 MLD,2024-05-03 01:45:00,6.92,29.10,2.46,4.92,49.71,8.26,19.55,6.96,-0.57,-,-,-,2024050302
1.5 MLD Lalbagh TTP,2024-05-03 01:45:00,7.38,32.20,0.78,3.85,17.79,1.32,0.93,-,2.01,-,-,-,2024050302
35MLD Agaram STP,2024-05-03 01:45:00,6.98,25.50,4.3,17.63,28.62,4.89,23.65,6.28,-,-,-,-,2024050302
Chikka_Bagur_5_MLD_STP,2024-05-03 02:00:00,7.65,30.50,2.79,5.6,45.10,7.10,8.60,14.20,-,-,-,-,2024050302
Yelahanka 10MLD TTP,2024-04-27 07:15:00,7.42,27.40,34.93,97.5,32.70,8.70,11.40,6.71,2.25,0.21,-,-,2024050302
40MLD OLD Rajacanal STP,2024-05-03 02:00:00,7.68,29.30,1.49,3.72,26.70,9.40,15.90,6.68,3.84,0.75,-,-,2024050302
Hennur 1MLD TTP,2024-05-02 21:45:00,6.94,31.50,1.17,1.75,20.60,2.30,4.00,5.03,4.15,0.23,-,-,2024050302
4_MLD_Madiwala_STP,2024-05-03 02:00:00,7.66,29.30,1.31,3.8,35.59,5.67,4.65,8.90,-,-,-,-,2024050302
150MLD STP_K&C valley,2024-05-03 01:45:00,7.29,-,1.06,6.79,-,5.60,8.38,-,-,0.85,-,-,2024050302
20Mld KR Puram STP New,2024-05-03 01:45:00,0.0,-,0.0,0.0,0.00,0.00,0.00,0.00,-,-,3.48,5.03,2024050302
10 MLD STP HULIMAVU,2024-05-02 18:00:00,7.88,-,3.32,2.85,14.05,0.84,2.45,1.20,-,-,6.18,6.75,2024050302
2MLD Ulsoor STP,2024-05-03 01:00:00,6.88,30.60,0.57,2.85,13.02,1.82,2.08,2.60,1.86,-,-,-,2024050303
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024050303
KADUGODI 6 MLD STP,2024-05-03 02:45:00,7.73,31.00,0.3,8.18,38.09,7.03,16.89,6.64,1.77,-,-,-,2024050303
HORAMAVU 20 MLD,2024-05-03 02:00:00,7.71,33.20,1.19,2.9,40.13,8.64,9.91,6.23,4.76,-,-,-,2024050303
K AND C VALLEY 60 MLD,2024-05-03 02:53:30,6.79,31.50,0.85,3.6,33.67,5.57,6.59,13.05,7.06,-,-,-,2024050303
