stp_name,timestamp,ph,temperature,ammonical_nitrogen,total_nitrogen,cod,bod,tss,color,dissolved_oxygen,total_phosphorus,outlet_flow,inlet_flow,updated_on
NAGASANDRA OLD 20 MLD,2024-01-05 09:30:00,7.08,22.50,1.92,2.88,117.35,10.7,72.48,4.50,2.71,-,-,-,2024010510
4MLD Cubbon Park TTP,2024-01-05 09:30:00,6.93,27.20,0.7,4.69,17.31,1.19,0.95,5.02,3.50,-,-,-,2024010510
KADABEESANAHALLI 50 MLD,2024-01-05 10:00:00,6.86,22.00,0.88,3.96,45.14,8.81,9.23,8.79,3.52,-,-,-,2024010510
STP Sarakki 5 MLD,2024-01-05 09:45:00,7.87,25.90,0.57,1.14,18.78,4.92,5.85,3.76,-,-,-,-,2024010510
Mailasandra STP 75 MLD,2024-01-05 09:45:00,7.49,23.70,6.4,10.24,45.37,8.17,18.92,14.82,2.92,-,-,-,2024010510
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024010510
KR Puram STP 20 MLD,2024-01-05 09:30:00,7.16,23.70,1.61,3.22,75.20,16.17,119.72,10.53,5.52,-,-,-,2024010510
1.5 MLD Lalbagh TTP,2024-01-05 10:00:00,7.26,26.30,0.41,2.05,18.28,1.52,1.28,-0.77,0.46,-,-,-,2024010510
35MLD Agaram STP,2024-01-05 10:00:00,7.27,24.40,0.73,2.99,29.81,5.09,4.02,6.54,-,-,-,-,2024010510
Chikka_Bagur_5_MLD_STP,2024-01-05 10:00:00,7.76,24.70,4.85,9.7,42.60,6.6,7.0,13.20,-,-,-,-,2024010510
Yelahanka 10MLD TTP,2024-01-05 10:00:00,7.43,23.10,4.8,13.78,45.30,9.0,6.6,9.05,3.11,0.21,-,-,2024010510
40MLD OLD Rajacanal STP,2024-01-05 09:45:00,7.52,22.60,1.13,2.03,26.00,7.5,9.0,6.50,3.76,0.56,-,-,2024010510
Hennur 1MLD TTP,2024-01-03 16:15:00,7.54,25.70,6.87,10.31,25.10,3.3,5.4,5.26,4.26,1.37,-,-,2024010510
4_MLD_Madiwala_STP,2024-01-05 10:00:00,7.69,23.20,4.26,12.4,34.67,2.87,3.89,8.67,-,-,-,-,2024010510
150MLD STP_K&C valley,2024-01-05 09:45:00,7.11,-,3.59,3.44,-,6.0,10.12,-,-,0.41,-,-,2024010510
20Mld KR Puram STP New,2024-01-05 09:45:00,0.0,-,0.0,0.0,0.00,0.0,0.0,0.00,-,-,3.46,5.66,2024010510
10 MLD STP HULIMAVU,2024-01-05 09:45:00,7.66,-,1.82,2.62,18.72,1.12,3.73,1.20,-,-,2.45,3.36,2024010510
2MLD Ulsoor STP,2024-01-05 10:30:00,7.28,25.40,0.29,1.45,26.39,3.69,4.22,5.28,3.77,-,-,-,2024010511
CHIKKABANAVARA 5 MLD,2024-01-05 10:30:00,7.44,22.60,0.37,3.2,28.94,4.46,4.7,11.48,2.96,-,-,-,2024010511
KADUGODI 6 MLD STP,2024-01-05 10:30:00,7.82,24.90,0.5,3.73,36.75,6.86,9.6,6.67,2.95,-,-,-,2024010511
HORAMAVU 20 MLD,2024-01-05 10:45:00,7.62,27.00,0.98,5.1,60.07,7.5,29.7,1.20,3.92,-,-,-,2024010511
K AND C VALLEY 60 MLD,2024-01-04 09:30:00,7.02,25.60,0.47,4.1,50.26,14.81,15.75,12.03,3.90,-,-,-,2024010511
NAGASANDRA 20 MLD,2024-01-05 10:45:00,7.65,23.90,0.79,3.16,234.47,22.78,51.96,7.56,3.55,-,-,-,2024010511
RAJACANAL 40 MLD,2024-01-05 10:45:00,7.65,25.60,0.85,3.3,28.38,3.49,4.13,8.03,4.08,-,-,-,2024010511
YELLAMALAPACHETTY 15 MLD,2024-01-05 10:57:00,6.97,25.82,0.52,2.07,25.77,5.7,3.59,4.28,2.21,-,-,-,2024010511
BELLANDUR 90 MLD,2024-01-05 10:45:00,7.67,25.20,0.55,1.5,27.20,4.91,7.8,5.44,3.08,-,-,-,2024010511
DODDABELE 20 MLD,2024-01-05 10:00:00,7.07,24.60,0.86,3.8,38.79,5.73,10.03,10.20,4.24,-,-,-,2024010511
NAGASANDRA OLD 20 MLD,2024-01-05 10:45:00,7.07,22.80,1.87,2.81,137.60,9.95,92.22,3.49,3.23,-,-,-,2024010511
4MLD Cubbon Park TTP,2024-01-05 10:45:00,6.92,27.20,0.7,4.69,17.31,1.19,0.95,5.02,3.50,-,-,-,2024010511
KADABEESANAHALLI 50 MLD,2024-01-05 10:45:00,6.85,22.20,0.88,3.97,45.29,8.83,9.24,8.76,3.53,-,-,-,2024010511
STP Sarakki 5 MLD,2024-01-05 10:45:00,7.83,26.00,0.6,1.2,18.78,4.93,5.86,3.76,-,-,-,-,2024010511
Mailasandra STP 75 MLD,2024-01-05 10:45:00,7.51,24.10,6.75,10.8,45.40,8.21,18.91,14.57,3.09,-,-,-,2024010511
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024010511
KR Puram STP 20 MLD,2024-01-05 10:45:00,7.15,24.10,1.67,3.34,75.87,16.46,120.64,10.62,12.42,-,-,-,2024010511
1.5 MLD Lalbagh TTP,2024-01-05 11:00:00,7.25,27.30,0.4,2.03,18.28,1.52,1.28,-0.64,0.00,-,-,-,2024010511
35MLD Agaram STP,2024-01-05 10:45:00,7.25,24.50,0.74,3.03,29.73,5.07,4.07,6.53,-,-,-,-,2024010511
Chikka_Bagur_5_MLD_STP,2024-01-05 11:00:00,7.75,24.50,5.42,10.8,43.30,6.5,8.0,13.00,-,-,-,-,2024010511
Yelahanka 10MLD TTP,2024-01-05 11:00:00,7.38,23.10,4.33,13.16,45.10,9.0,6.7,9.04,3.11,0.21,-,-,2024010511
40MLD OLD Rajacanal STP,2024-01-05 11:00:00,7.51,22.80,1.06,1.91,26.00,7.5,9.0,6.50,3.76,0.53,-,-,2024010511
Hennur 1MLD TTP,2024-01-03 16:15:00,7.54,25.70,6.87,10.31,25.10,3.3,5.4,5.26,4.26,1.37,-,-,2024010511
4_MLD_Madiwala_STP,2024-01-05 10:45:00,7.69,23.20,4.3,12.5,34.67,2.88,3.89,8.67,-,-,-,-,2024010511
150MLD STP_K&C valley,2024-01-05 10:45:00,7.01,-,3.59,3.44,-,6.0,10.12,-,-,0.40,-,-,2024010511
20Mld KR Puram STP New,2024-01-05 10:45:00,0.0,-,0.0,0.0,0.00,0.0,0.0,0.00,-,-,4.08,5.88,2024010511
10 MLD STP HULIMAVU,2024-01-05 10:45:00,7.66,-,1.82,2.62,18.72,1.12,3.73,1.20,-,-,2.45,3.58,2024010511
2MLD Ulsoor STP,2024-01-05 11:30:00,7.29,25.30,0.28,1.4,26.74,3.74,4.28,5.35,3.82,-,-,-,2024010512
CHIKKABANAVARA 5 MLD,2024-01-05 11:30:00,7.45,22.70,0.38,3.2,28.95,4.45,4.7,11.31,3.04,-,-,-,2024010512
KADUGODI 6 MLD STP,2024-01-05 10:30:00,7.82,24.90,0.5,3.73,36.75,6.86,9.6,6.67,2.95,-,-,-,2024010512
HORAMAVU 20 MLD,2024-01-05 11:45:00,7.57,27.60,1.01,4.9,59.82,7.59,28.87,2.03,4.04,-,-,-,2024010512
K AND C VALLEY 60 MLD,2024-01-04 09:30:00,7.02,25.60,0.47,4.1,50.26,14.81,15.75,12.03,3.90,-,-,-,2024010512
NAGASANDRA 20 MLD,2024-01-05 11:45:00,7.75,24.50,0.79,3.16,255.31,18.61,58.96,5.68,3.67,-,-,-,2024010512
RAJACANAL 40 MLD,2024-01-05 11:45:00,7.68,25.70,0.88,3.3,28.39,3.49,4.1,8.03,4.22,-,-,-,2024010512
YELLAMALAPACHETTY 15 MLD,2024-01-05 11:55:30,7.07,26.20,0.52,2.1,25.68,5.71,3.56,4.28,3.03,-,-,-,2024010512
BELLANDUR 90 MLD,2024-01-05 11:45:00,7.67,25.50,0.56,1.5,27.19,4.9,7.73,5.44,3.14,-,-,-,2024010512
DODDABELE 20 MLD,2024-01-05 11:45:00,7.07,25.40,0.87,3.7,39.04,5.72,10.31,10.22,4.24,-,-,-,2024010512
NAGASANDRA OLD 20 MLD,2024-01-05 11:45:00,7.08,23.00,1.84,2.76,165.39,9.11,118.43,2.32,3.15,-,-,-,2024010512
4MLD Cubbon Park TTP,2024-01-05 11:45:00,6.93,27.20,0.7,4.69,17.31,1.19,0.95,5.02,3.50,-,-,-,2024010512
KADABEESANAHALLI 50 MLD,2024-01-05 11:45:00,6.85,22.50,0.88,3.97,45.28,8.83,9.25,8.81,3.53,-,-,-,2024010512
STP Sarakki 5 MLD,2024-01-05 11:45:00,7.75,26.10,0.61,1.22,18.78,4.92,5.86,3.76,-,-,-,-,2024010512
Mailasandra STP 75 MLD,2024-01-05 11:45:00,7.52,24.40,7.2,11.52,45.40,8.22,18.92,14.94,3.16,-,-,-,2024010512
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024010512
KR Puram STP 20 MLD,2024-01-05 11:45:00,7.14,24.40,1.66,3.32,77.61,16.11,126.76,10.87,7.61,-,-,-,2024010512
1.5 MLD Lalbagh TTP,2024-01-05 12:00:00,7.23,27.90,0.4,2.0,18.28,1.52,1.27,-1.65,-1.06,-,-,-,2024010512
35MLD Agaram STP,2024-01-05 11:45:00,7.18,24.40,0.74,3.03,29.44,5.03,4.07,6.46,-,-,-,-,2024010512
Chikka_Bagur_5_MLD_STP,2024-01-05 12:00:00,7.67,24.50,5.54,11.1,43.80,6.7,8.4,13.40,-,-,-,-,2024010512
Yelahanka 10MLD TTP,2024-01-05 12:00:00,7.35,23.10,2.99,9.3,45.20,9.2,6.8,9.05,3.11,0.21,-,-,2024010512
40MLD OLD Rajacanal STP,2024-01-05 12:00:00,7.5,22.90,1.02,1.84,26.00,7.6,9.1,6.50,3.75,0.51,-,-,2024010512
Hennur 1MLD TTP,2024-01-03 16:15:00,7.54,25.70,6.87,10.31,25.10,3.3,5.4,5.26,4.26,1.37,-,-,2024010512
4_MLD_Madiwala_STP,2024-01-05 12:00:00,7.68,23.20,1.2,3.5,34.67,2.8,3.9,8.67,-,-,-,-,2024010512
150MLD STP_K&C valley,2024-01-05 11:45:00,6.92,-,3.58,3.44,-,6.0,10.12,-,-,0.41,-,-,2024010512
20Mld KR Puram STP New,2024-01-05 11:45:00,0.0,-,0.0,0.0,0.00,0.0,0.0,0.00,-,-,3.32,3.78,2024010512
10 MLD STP HULIMAVU,2024-01-05 11:45:00,7.68,-,4.21,8.31,63.06,3.78,8.67,1.20,-,-,2.92,3.58,2024010512
2MLD Ulsoor STP,2024-01-05 12:30:00,7.38,25.40,0.29,1.45,33.67,4.71,5.39,6.73,4.81,-,-,-,2024010513
CHIKKABANAVARA 5 MLD,2024-01-05 12:30:00,7.46,22.90,0.39,3.2,28.96,4.45,4.7,11.39,3.12,-,-,-,2024010513
KADUGODI 6 MLD STP,2024-01-05 12:45:00,7.88,25.10,0.5,3.83,37.11,6.84,10.96,6.63,2.95,-,-,-,2024010513
HORAMAVU 20 MLD,2024-01-05 12:45:00,7.61,27.70,1.02,4.9,59.80,7.48,27.82,2.25,4.08,-,-,-,2024010513
K AND C VALLEY 60 MLD,2024-01-05 12:22:30,6.78,26.10,0.5,4.4,54.83,15.82,15.62,13.57,-,-,-,-,2024010513
NAGASANDRA 20 MLD,2024-01-05 12:45:00,7.69,24.60,0.8,3.2,274.09,20.39,63.18,4.74,3.67,-,-,-,2024010513
RAJACANAL 40 MLD,2024-01-05 12:45:00,7.65,25.80,0.9,3.3,28.38,3.49,4.13,8.02,4.32,-,-,-,2024010513
YELLAMALAPACHETTY 15 MLD,2024-01-05 12:58:30,7.09,26.26,0.53,2.1,25.89,5.71,3.57,4.28,3.18,-,-,-,2024010513
BELLANDUR 90 MLD,2024-01-05 12:45:00,7.66,25.70,0.57,1.5,27.19,4.95,7.67,5.44,3.19,-,-,-,2024010513
DODDABELE 20 MLD,2024-01-05 12:45:00,7.09,25.60,0.87,3.6,38.83,5.7,9.9,10.20,4.25,-,-,-,2024010513
NAGASANDRA OLD 20 MLD,2024-01-05 12:45:00,7.15,23.30,1.86,2.79,51.26,10.99,14.13,6.85,6.50,-,-,-,2024010513
4MLD Cubbon Park TTP,2024-01-05 12:45:00,6.94,27.20,0.7,4.69,17.32,1.19,0.95,5.02,3.50,-,-,-,2024010513
KADABEESANAHALLI 50 MLD,2024-01-05 13:00:00,6.85,22.80,0.88,3.97,45.35,8.83,9.28,8.83,3.53,-,-,-,2024010513
STP Sarakki 5 MLD,2024-01-05 12:30:00,7.83,26.20,0.59,1.18,18.77,4.92,5.85,3.75,-,-,-,-,2024010513
Mailasandra STP 75 MLD,2024-01-05 12:45:00,7.56,24.90,7.52,12.03,45.45,8.27,18.9,14.40,3.05,-,-,-,2024010513
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024010513
KR Puram STP 20 MLD,2024-01-05 12:45:00,7.13,24.80,1.7,3.4,76.50,15.61,123.12,10.71,10.35,-,-,-,2024010513
1.5 MLD Lalbagh TTP,2024-01-05 13:00:00,7.22,28.30,0.45,2.0,18.25,1.51,1.24,-1.38,-0.88,-,-,-,2024010513
35MLD Agaram STP,2024-01-05 13:00:00,7.1,24.50,0.75,3.08,29.11,4.97,4.12,6.39,-,-,-,-,2024010513
Chikka_Bagur_5_MLD_STP,2024-01-05 13:00:00,7.74,24.60,6.39,12.8,43.20,6.7,7.7,13.40,-,-,-,-,2024010513
Yelahanka 10MLD TTP,2024-01-05 13:00:00,7.34,23.30,2.75,7.76,45.10,8.6,6.2,8.99,3.12,0.21,-,-,2024010513
40MLD OLD Rajacanal STP,2024-01-05 13:00:00,7.5,23.00,0.96,1.73,26.00,7.5,9.0,6.50,3.75,0.48,-,-,2024010513
Hennur 1MLD TTP,2024-01-03 16:15:00,7.54,25.70,6.87,10.31,25.10,3.3,5.4,5.26,4.26,1.37,-,-,2024010513
4_MLD_Madiwala_STP,2024-01-05 13:00:00,7.68,23.20,1.2,3.5,34.68,2.83,3.9,8.67,-,-,-,-,2024010513
150MLD STP_K&C valley,2024-01-05 12:45:00,7.01,-,3.58,3.44,-,6.0,10.12,-,-,0.41,-,-,2024010513
20Mld KR Puram STP New,2024-01-05 12:45:00,0.0,-,0.0,0.0,0.00,0.0,0.0,0.00,-,-,4.05,3.78,2024010513
10 MLD STP HULIMAVU,2024-01-05 12:45:00,7.59,-,4.11,7.48,58.22,3.47,7.3,1.20,-,-,3.15,3.94,2024010513
2MLD Ulsoor STP,2024-01-05 13:30:00,7.38,25.40,0.3,1.5,32.62,4.57,5.22,6.52,4.66,-,-,-,2024010514
CHIKKABANAVARA 5 MLD,2024-01-05 13:15:00,7.44,23.10,0.39,3.2,29.08,4.45,4.73,11.46,3.12,-,-,-,2024010514
KADUGODI 6 MLD STP,2024-01-05 13:45:00,7.86,25.00,0.5,3.81,36.72,6.85,9.23,6.66,2.95,-,-,-,2024010514
HORAMAVU 20 MLD,2024-01-05 13:45:00,7.62,27.60,1.03,4.9,59.50,7.37,28.19,1.28,4.12,-,-,-,2024010514
K AND C VALLEY 60 MLD,2024-01-05 12:22:30,6.78,26.10,0.5,4.4,54.83,15.82,15.62,13.57,-,-,-,-,2024010514
NAGASANDRA 20 MLD,2024-01-05 13:45:00,7.64,24.50,0.82,3.28,268.77,18.89,62.68,7.13,3.67,-,-,-,2024010514
RAJACANAL 40 MLD,2024-01-05 13:45:00,7.65,25.60,0.89,3.3,28.38,3.48,4.13,7.99,4.27,-,-,-,2024010514
YELLAMALAPACHETTY 15 MLD,2024-01-05 13:57:00,7.07,26.17,0.52,2.09,26.06,5.71,3.56,4.27,2.88,-,-,-,2024010514
BELLANDUR 90 MLD,2024-01-05 13:45:00,7.66,25.80,0.57,1.5,27.17,4.95,7.56,5.43,3.19,-,-,-,2024010514
DODDABELE 20 MLD,2024-01-05 13:45:00,7.08,25.50,0.87,3.6,38.94,5.68,10.12,10.16,4.25,-,-,-,2024010514
NAGASANDRA OLD 20 MLD,2024-01-05 13:45:00,7.09,23.30,1.94,2.91,52.78,10.6,17.64,6.51,3.44,-,-,-,2024010514
4MLD Cubbon Park TTP,2024-01-05 13:30:00,6.94,27.20,0.7,4.69,17.31,1.19,0.95,5.02,3.50,-,-,-,2024010514
KADABEESANAHALLI 50 MLD,2024-01-05 14:00:00,6.85,23.00,0.88,3.98,45.39,8.84,9.25,8.83,3.53,-,-,-,2024010514
STP Sarakki 5 MLD,2024-01-05 13:30:00,7.81,26.30,0.63,1.26,18.77,4.91,5.84,3.75,-,-,-,-,2024010514
Mailasandra STP 75 MLD,2024-01-05 13:45:00,7.55,24.70,7.84,12.54,45.47,8.29,18.88,14.57,2.35,-,-,-,2024010514
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024010514
KR Puram STP 20 MLD,2024-01-05 13:30:00,7.14,24.90,1.61,3.22,77.70,15.25,128.19,10.88,9.11,-,-,-,2024010514
1.5 MLD Lalbagh TTP,2024-01-05 14:00:00,7.2,27.60,0.52,2.5,18.26,1.51,1.24,-1.03,-0.61,-,-,-,2024010514
35MLD Agaram STP,2024-01-05 13:45:00,7.1,24.60,0.76,3.12,29.11,4.97,4.18,6.39,-,-,-,-,2024010514
Chikka_Bagur_5_MLD_STP,2024-01-05 14:00:00,7.83,24.70,6.2,12.4,43.10,6.6,7.7,13.20,-,-,-,-,2024010514
Yelahanka 10MLD TTP,2024-01-05 14:00:00,7.34,23.40,2.69,7.56,45.20,8.7,6.3,9.04,3.12,0.21,-,-,2024010514
40MLD OLD Rajacanal STP,2024-01-05 14:00:00,7.51,22.90,0.93,1.67,26.00,7.5,9.1,6.50,3.76,0.47,-,-,2024010514
Hennur 1MLD TTP,2024-01-03 16:15:00,7.54,25.70,6.87,10.31,25.10,3.3,5.4,5.26,4.26,1.37,-,-,2024010514
4_MLD_Madiwala_STP,2024-01-05 14:00:00,7.66,23.70,1.22,3.5,34.72,3.69,3.94,8.68,-,-,-,-,2024010514
150MLD STP_K&C valley,2024-01-05 13:45:00,6.95,-,3.58,3.44,-,6.0,10.12,-,-,0.41,-,-,2024010514
20Mld KR Puram STP New,2024-01-05 13:45:00,0.0,-,0.0,0.0,0.00,0.0,0.0,0.00,-,-,4.05,5.66,2024010514
10 MLD STP HULIMAVU,2024-01-05 13:45:00,7.59,-,4.11,7.48,58.22,3.47,7.3,1.20,-,-,5.12,5.69,2024010514
2MLD Ulsoor STP,2024-01-05 14:30:00,7.38,25.40,0.3,1.5,32.41,4.54,5.19,6.48,4.63,-,-,-,2024010515
CHIKKABANAVARA 5 MLD,2024-01-05 14:30:00,7.45,23.00,0.4,3.2,29.01,4.43,4.71,11.04,3.20,-,-,-,2024010515
KADUGODI 6 MLD STP,2024-01-05 14:45:00,7.91,25.40,0.5,3.83,36.84,6.86,9.68,6.66,2.95,-,-,-,2024010515
HORAMAVU 20 MLD,2024-01-05 14:45:00,7.66,27.40,1.01,5.1,59.88,7.44,28.69,1.37,4.04,-,-,-,2024010515
K AND C VALLEY 60 MLD,2024-01-05 14:34:00,6.79,26.10,0.52,4.4,37.94,13.51,5.96,10.91,4.32,-,-,-,2024010515
NAGASANDRA 20 MLD,2024-01-05 14:45:00,7.64,24.60,0.84,3.36,269.28,19.8,62.5,5.18,3.69,-,-,-,2024010515
RAJACANAL 40 MLD,2024-01-05 14:45:00,7.67,25.40,0.87,3.3,28.41,3.5,4.13,8.08,4.18,-,-,-,2024010515
YELLAMALAPACHETTY 15 MLD,2024-01-05 14:55:30,7.04,26.07,0.52,2.09,26.40,5.72,3.56,4.27,2.20,-,-,-,2024010515
BELLANDUR 90 MLD,2024-01-05 14:45:00,7.66,25.70,0.57,1.5,27.18,4.93,7.66,5.44,3.19,-,-,-,2024010515
DODDABELE 20 MLD,2024-01-05 14:45:00,7.07,25.50,0.87,3.7,38.78,5.68,9.83,10.18,4.24,-,-,-,2024010515
NAGASANDRA OLD 20 MLD,2024-01-05 14:45:00,7.08,23.10,2.07,3.11,57.91,10.9,18.93,5.99,3.10,-,-,-,2024010515
4MLD Cubbon Park TTP,2024-01-05 14:45:00,6.91,27.20,0.71,4.69,17.31,1.19,0.94,5.02,3.55,-,-,-,2024010515
KADABEESANAHALLI 50 MLD,2024-01-05 14:45:00,6.85,23.10,0.88,3.98,45.59,8.85,9.33,8.85,3.54,-,-,-,2024010515
STP Sarakki 5 MLD,2024-01-05 14:45:00,7.86,26.30,0.62,1.24,18.77,4.92,5.84,3.75,-,-,-,-,2024010515
Mailasandra STP 75 MLD,2024-01-05 14:45:00,7.53,24.40,7.76,12.42,45.52,8.36,18.88,14.56,3.05,-,-,-,2024010515
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024010515
KR Puram STP 20 MLD,2024-01-05 14:00:00,7.13,24.90,1.68,3.36,78.73,15.51,132.38,11.02,6.17,-,-,-,2024010515
1.5 MLD Lalbagh TTP,2024-01-05 14:45:00,7.19,27.20,0.56,2.7,18.27,1.51,1.25,-0.86,-0.46,-,-,-,2024010515
35MLD Agaram STP,2024-01-05 14:45:00,7.2,24.70,0.77,3.16,29.52,5.04,4.23,6.48,-,-,-,-,2024010515
Chikka_Bagur_5_MLD_STP,2024-01-05 15:00:00,7.79,24.60,6.1,12.2,43.30,6.6,7.9,13.20,-,-,-,-,2024010515
Yelahanka 10MLD TTP,2024-01-05 15:00:00,7.33,23.50,2.48,7.13,44.90,10.1,8.0,9.00,3.11,0.21,-,-,2024010515
40MLD OLD Rajacanal STP,2024-01-05 15:00:00,7.5,23.10,0.9,1.62,26.00,7.5,9.0,6.50,3.75,0.45,-,-,2024010515
Hennur 1MLD TTP,2024-01-03 16:15:00,7.54,25.70,6.87,10.31,25.10,3.3,5.4,5.26,4.26,1.37,-,-,2024010515
4_MLD_Madiwala_STP,2024-01-05 15:00:00,7.66,23.70,1.2,3.5,34.65,3.39,3.87,8.66,-,-,-,-,2024010515
150MLD STP_K&C valley,2024-01-05 14:45:00,6.95,-,3.58,3.44,-,6.0,10.12,-,-,0.41,-,-,2024010515
20Mld KR Puram STP New,2024-01-05 14:45:00,0.0,-,0.0,0.0,0.00,0.0,0.0,0.00,-,-,4.05,6.06,2024010515
10 MLD STP HULIMAVU,2024-01-05 14:45:00,7.53,-,3.27,4.42,31.67,1.9,5.05,1.20,-,-,5.80,5.72,2024010515
2MLD Ulsoor STP,2024-01-05 15:30:00,7.37,25.30,0.31,1.55,32.06,4.49,5.13,6.41,4.58,-,-,-,2024010516
CHIKKABANAVARA 5 MLD,2024-01-05 15:30:00,7.46,23.10,0.4,3.2,29.05,4.41,4.72,10.89,3.20,-,-,-,2024010516
KADUGODI 6 MLD STP,2024-01-05 15:45:00,7.88,25.00,0.5,3.82,36.67,6.83,9.62,6.65,2.95,-,-,-,2024010516
HORAMAVU 20 MLD,2024-01-05 15:45:00,7.65,27.50,1.01,5.0,59.38,7.58,26.56,3.23,4.04,-,-,-,2024010516
K AND C VALLEY 60 MLD,2024-01-05 15:51:30,6.66,26.00,0.54,4.4,38.00,13.46,6.03,10.71,4.48,-,-,-,2024010516
NAGASANDRA 20 MLD,2024-01-05 15:45:00,7.75,24.60,0.87,3.48,270.53,20.79,62.23,5.90,3.69,-,-,-,2024010516
RAJACANAL 40 MLD,2024-01-05 15:45:00,7.66,25.40,0.87,3.3,28.40,3.49,4.13,8.03,4.18,-,-,-,2024010516
YELLAMALAPACHETTY 15 MLD,2024-01-05 15:54:00,7.02,26.01,0.52,2.08,26.43,5.72,3.56,4.27,1.21,-,-,-,2024010516
BELLANDUR 90 MLD,2024-01-05 15:45:00,7.67,25.50,0.56,1.5,27.18,4.92,7.69,5.44,3.14,-,-,-,2024010516
DODDABELE 20 MLD,2024-01-05 15:45:00,7.06,25.60,0.86,3.7,38.61,5.67,9.62,10.17,4.24,-,-,-,2024010516
NAGASANDRA OLD 20 MLD,2024-01-05 15:45:00,7.07,23.20,2.08,3.12,57.86,10.7,21.81,5.98,3.06,-,-,-,2024010516
4MLD Cubbon Park TTP,2024-01-05 15:45:00,6.9,27.20,0.7,4.7,17.32,1.2,0.95,5.02,3.50,-,-,-,2024010516
KADABEESANAHALLI 50 MLD,2024-01-05 15:45:00,6.85,23.10,0.88,3.98,45.50,8.85,9.26,8.89,3.54,-,-,-,2024010516
STP Sarakki 5 MLD,2024-01-05 15:30:00,7.87,26.30,0.61,1.22,18.76,4.9,5.83,3.75,-,-,-,-,2024010516
Mailasandra STP 75 MLD,2024-01-05 15:45:00,7.48,24.20,7.47,11.95,45.42,8.15,18.83,14.52,0.90,-,-,-,2024010516
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024010516
KR Puram STP 20 MLD,2024-01-05 15:45:00,7.14,24.80,1.66,3.32,80.65,13.87,143.27,11.29,7.66,-,-,-,2024010516
1.5 MLD Lalbagh TTP,2024-01-05 15:45:00,7.19,27.00,0.57,2.9,18.27,1.51,1.25,-0.09,0.43,-,-,-,2024010516
35MLD Agaram STP,2024-01-05 15:45:00,7.19,24.70,0.76,3.12,29.48,5.03,4.18,6.47,-,-,-,-,2024010516
Chikka_Bagur_5_MLD_STP,2024-01-05 16:00:00,7.72,24.80,6.54,13.1,43.80,7.0,8.2,14.00,-,-,-,-,2024010516
Yelahanka 10MLD TTP,2024-01-05 16:00:00,7.3,23.60,2.08,6.13,45.20,8.6,6.2,8.92,3.11,0.21,-,-,2024010516
40MLD OLD Rajacanal STP,2024-01-05 16:00:00,7.51,23.10,0.88,1.58,26.00,7.4,8.9,6.50,3.76,0.44,-,-,2024010516
Hennur 1MLD TTP,2024-01-03 16:15:00,7.54,25.70,6.87,10.31,25.10,3.3,5.4,5.26,4.26,1.37,-,-,2024010516
4_MLD_Madiwala_STP,2024-01-05 15:45:00,7.65,23.70,1.23,3.6,34.49,3.1,3.64,8.62,-,-,-,-,2024010516
150MLD STP_K&C valley,2024-01-05 15:45:00,6.95,-,3.58,3.44,-,6.0,10.12,-,-,0.41,-,-,2024010516
20Mld KR Puram STP New,2024-01-05 15:45:00,0.0,-,0.0,0.0,0.00,0.0,0.0,0.00,-,-,4.45,6.59,2024010516
10 MLD STP HULIMAVU,2024-01-05 15:45:00,7.53,-,3.27,4.42,31.67,1.9,5.05,1.20,-,-,5.80,6.44,2024010516
2MLD Ulsoor STP,2024-01-05 15:30:00,7.37,25.30,0.31,1.55,32.06,4.49,5.13,6.41,4.58,-,-,-,2024010517
CHIKKABANAVARA 5 MLD,2024-01-05 16:30:00,7.43,23.00,0.39,3.2,29.04,4.43,4.72,11.18,3.12,-,-,-,2024010517
KADUGODI 6 MLD STP,2024-01-05 16:45:00,7.91,25.00,0.5,3.81,37.10,6.83,10.97,6.63,2.95,-,-,-,2024010517
HORAMAVU 20 MLD,2024-01-05 16:45:00,7.68,27.60,1.01,4.9,60.10,7.52,27.9,1.84,4.04,-,-,-,2024010517
K AND C VALLEY 60 MLD,2024-01-05 16:33:30,6.81,26.00,0.5,4.4,37.59,13.57,5.53,11.61,4.15,-,-,-,2024010517
NAGASANDRA 20 MLD,2024-01-05 16:45:00,7.77,24.60,0.87,3.48,283.10,17.2,66.61,8.73,3.69,-,-,-,2024010517
RAJACANAL 40 MLD,2024-01-05 16:45:00,7.64,25.40,0.86,3.3,28.38,3.49,4.12,8.04,4.13,-,-,-,2024010517
