stp_name,timestamp,ph,temperature,ammonical_nitrogen,total_nitrogen,cod,bod,tss,color,dissolved_oxygen,total_phosphorus,outlet_flow,inlet_flow,updated_on
4MLD Cubbon Park TTP,2024-03-30 18:45:00,6.67,31.00,0.68,4.73,17.33,1.23,0.92,5.03,3.40,-,-,-,2024033019
KADABEESANAHALLI 50 MLD,2024-03-30 18:45:00,6.87,25.80,0.57,1.94,65.95,9.61,18.63,7.75,2.57,-,-,-,2024033019
STP Sarakki 5 MLD,2024-03-30 18:45:00,7.59,29.90,1.11,2.22,20.85,8.03,7.52,4.17,-,-,-,-,2024033019
Mailasandra STP 75 MLD,2024-03-30 18:15:00,7.81,27.50,19.11,30.58,50.24,14.75,15.56,2.89,1.94,-,-,-,2024033019
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024033019
KR Puram STP 20 MLD,2024-03-30 18:45:00,6.96,27.30,1.95,3.9,47.52,7.13,13.31,6.65,-0.46,-,-,-,2024033019
1.5 MLD Lalbagh TTP,2024-03-30 18:45:00,7.12,31.40,0.29,1.4,17.86,1.35,1.0,4.52,4.21,-,-,-,2024033019
35MLD Agaram STP,2024-03-30 18:45:00,7.2,28.60,0.62,2.54,29.52,5.04,3.41,6.48,-,-,-,-,2024033019
Chikka_Bagur_5_MLD_STP,2024-03-27 14:15:00,8.15,27.50,0.94,1.9,43.50,7.1,7.4,14.20,-,-,-,-,2024033019
Yelahanka 10MLD TTP,2024-03-30 19:00:00,7.34,26.20,1.91,5.25,31.30,6.6,8.1,6.28,2.94,0.21,-,-,2024033019
40MLD OLD Rajacanal STP,2024-03-30 19:00:00,7.67,26.30,1.25,3.12,27.80,6.8,8.6,6.95,3.84,0.62,-,-,2024033019
Hennur 1MLD TTP,2024-03-30 19:00:00,7.18,29.40,0.29,0.44,21.00,2.6,4.0,5.05,4.27,0.06,-,-,2024033019
4_MLD_Madiwala_STP,2024-03-30 19:00:00,7.67,28.10,0.53,1.5,34.60,5.19,3.61,8.65,-,-,-,-,2024033019
150MLD STP_K&C valley,2024-03-30 18:45:00,7.62,-,1.04,5.72,-,4.5,9.69,-,-,0.98,-,-,2024033019
20Mld KR Puram STP New,2024-03-29 16:15:00,7.46,-,2.84,3.44,41.12,6.31,6.76,9.17,-,-,2.34,5.81,2024033019
10 MLD STP HULIMAVU,2024-03-30 18:45:00,7.32,-,3.45,4.66,33.78,2.03,4.56,1.20,-,-,5.70,6.41,2024033019
2MLD Ulsoor STP,2024-03-30 17:15:00,6.81,29.20,0.6,3.0,13.51,1.89,2.16,2.70,1.93,-,-,-,2024033020
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024033020
KADUGODI 6 MLD STP,2024-03-30 19:45:00,7.75,28.30,0.3,8.5,39.90,7.63,12.88,6.88,1.77,-,-,-,2024033020
HORAMAVU 20 MLD,2024-03-30 19:45:00,7.82,30.60,1.05,3.5,39.41,7.53,11.59,3.68,4.20,-,-,-,2024033020
K AND C VALLEY 60 MLD,2024-03-30 19:55:00,6.29,26.20,1.3,3.7,58.46,15.22,8.39,18.18,10.79,-,-,-,2024033020
NAGASANDRA 20 MLD,2024-03-30 19:45:00,7.37,28.10,1.15,4.6,46.74,8.87,11.23,7.50,4.24,-,-,-,2024033020
RAJACANAL 40 MLD,2024-03-30 19:45:00,7.67,28.60,1.12,2.8,28.60,3.64,4.09,8.17,5.38,-,-,-,2024033020
YELLAMALAPACHETTY 15 MLD,2024-03-30 20:00:00,7.58,29.15,0.55,2.22,33.12,8.93,8.55,5.78,2.65,-,-,-,2024033020
BELLANDUR 90 MLD,2024-03-28 13:00:00,7.71,30.00,1.04,1.5,27.91,6.82,10.41,5.58,5.82,-,-,-,2024033020
DODDABELE 20 MLD,2024-03-30 19:45:00,6.83,29.20,0.41,1.6,46.16,7.36,15.47,10.56,4.10,-,-,-,2024033020
NAGASANDRA OLD 20 MLD,2024-03-30 19:45:00,7.16,26.90,1.25,1.88,48.67,8.82,16.65,0.00,3.12,-,-,-,2024033020
4MLD Cubbon Park TTP,2024-03-30 19:45:00,6.67,31.00,0.68,4.74,17.33,1.24,0.92,5.03,-,-,-,-,2024033020
KADABEESANAHALLI 50 MLD,2024-03-30 19:45:00,7.25,26.00,0.59,2.01,65.67,9.61,17.2,7.88,2.65,-,-,-,2024033020
STP Sarakki 5 MLD,2024-03-30 19:45:00,7.38,29.90,1.08,2.16,20.72,7.84,7.2,4.14,-,-,-,-,2024033020
Mailasandra STP 75 MLD,2024-03-30 19:45:00,7.65,26.70,16.03,25.65,50.27,14.74,15.52,2.60,0.81,-,-,-,2024033020
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024033020
KR Puram STP 20 MLD,2024-03-30 19:45:00,6.96,27.20,1.97,3.94,47.61,7.66,13.57,6.66,-0.68,-,-,-,2024033020
1.5 MLD Lalbagh TTP,2024-03-30 19:45:00,7.15,31.00,0.31,1.5,17.86,1.35,1.0,13.84,8.83,-,-,-,2024033020
35MLD Agaram STP,2024-03-30 19:45:00,7.2,28.30,0.62,2.54,29.52,5.04,3.41,6.48,-,-,-,-,2024033020
Chikka_Bagur_5_MLD_STP,2024-03-27 14:15:00,8.15,27.50,0.94,1.9,43.50,7.1,7.4,14.20,-,-,-,-,2024033020
Yelahanka 10MLD TTP,2024-03-30 20:00:00,7.34,26.20,2.01,5.52,31.00,6.7,8.1,6.22,2.77,0.21,-,-,2024033020
40MLD OLD Rajacanal STP,2024-03-30 20:00:00,7.69,26.20,1.29,3.22,27.80,7.1,9.4,6.95,3.85,0.64,-,-,2024033020
Hennur 1MLD TTP,2024-03-30 20:00:00,7.19,29.40,0.27,0.41,21.00,2.7,4.0,5.05,4.28,0.05,-,-,2024033020
4_MLD_Madiwala_STP,2024-03-30 20:00:00,7.66,28.10,0.54,1.6,34.60,5.22,3.61,8.65,-,-,-,-,2024033020
150MLD STP_K&C valley,2024-03-30 19:45:00,7.72,-,1.04,5.73,-,4.47,9.69,-,-,0.98,-,-,2024033020
20Mld KR Puram STP New,2024-03-29 16:15:00,7.46,-,2.84,3.44,41.12,6.31,6.76,9.17,-,-,2.34,5.81,2024033020
10 MLD STP HULIMAVU,2024-03-30 19:45:00,7.32,-,3.45,4.66,33.78,2.03,4.56,1.20,-,-,5.70,6.53,2024033020
2MLD Ulsoor STP,2024-03-30 20:00:00,6.82,29.00,0.59,2.95,7.70,1.08,1.23,1.54,1.10,-,-,-,2024033021
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024033021
KADUGODI 6 MLD STP,2024-03-30 20:45:00,7.86,28.00,0.3,8.57,39.98,7.62,13.38,6.88,1.77,-,-,-,2024033021
HORAMAVU 20 MLD,2024-03-30 20:45:00,7.65,30.70,0.98,3.6,39.72,7.53,11.97,3.72,3.92,-,-,-,2024033021
K AND C VALLEY 60 MLD,2024-03-30 20:56:30,6.27,26.60,0.98,2.5,58.21,15.23,8.29,18.14,8.13,-,-,-,2024033021
NAGASANDRA 20 MLD,2024-03-30 20:45:00,7.39,27.60,1.02,4.08,46.75,8.89,11.23,7.23,4.18,-,-,-,2024033021
RAJACANAL 40 MLD,2024-03-30 20:45:00,7.65,28.70,1.15,2.8,28.59,3.63,4.08,8.15,5.52,-,-,-,2024033021
YELLAMALAPACHETTY 15 MLD,2024-03-30 21:00:00,7.51,28.88,0.55,2.19,34.94,8.94,8.56,5.78,5.23,-,-,-,2024033021
BELLANDUR 90 MLD,2024-03-28 13:00:00,7.71,30.00,1.04,1.5,27.91,6.82,10.41,5.58,5.82,-,-,-,2024033021
DODDABELE 20 MLD,2024-03-30 20:45:00,6.84,29.10,0.4,1.6,46.67,7.35,16.14,10.49,4.10,-,-,-,2024033021
NAGASANDRA OLD 20 MLD,2024-03-30 20:45:00,7.14,26.80,1.31,1.96,48.68,8.81,16.68,0.00,3.27,-,-,-,2024033021
4MLD Cubbon Park TTP,2024-03-30 20:45:00,6.7,31.10,0.68,4.73,17.33,1.23,0.92,5.03,3.40,-,-,-,2024033021
KADABEESANAHALLI 50 MLD,2024-03-30 20:45:00,7.42,25.80,0.57,1.94,66.05,9.62,23.48,7.92,2.57,-,-,-,2024033021
STP Sarakki 5 MLD,2024-03-30 20:45:00,7.64,29.90,1.05,2.1,20.70,7.83,7.22,4.14,-,-,-,-,2024033021
Mailasandra STP 75 MLD,2024-03-30 20:45:00,7.6,26.60,15.65,25.04,50.30,14.79,15.56,2.78,0.80,-,-,-,2024033021
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024033021
KR Puram STP 20 MLD,2024-03-30 20:45:00,6.96,27.10,1.97,3.94,48.95,6.94,19.34,6.85,-0.58,-,-,-,2024033021
1.5 MLD Lalbagh TTP,2024-03-30 20:30:00,7.16,30.80,0.31,1.55,17.87,1.35,1.0,13.45,8.46,-,-,-,2024033021
35MLD Agaram STP,2024-03-30 20:45:00,7.26,28.00,0.61,2.5,29.77,5.08,3.36,6.53,-,-,-,-,2024033021
Chikka_Bagur_5_MLD_STP,2024-03-27 14:15:00,8.15,27.50,0.94,1.9,43.50,7.1,7.4,14.20,-,-,-,-,2024033021
Yelahanka 10MLD TTP,2024-03-30 21:00:00,7.34,26.10,2.02,5.68,29.80,7.8,9.9,6.09,3.07,0.21,-,-,2024033021
40MLD OLD Rajacanal STP,2024-03-30 21:00:00,7.69,26.30,1.33,3.33,27.80,7.4,9.8,6.95,3.85,0.67,-,-,2024033021
Hennur 1MLD TTP,2024-03-30 21:00:00,7.2,29.40,0.25,0.38,21.20,2.8,4.0,5.06,4.23,0.05,-,-,2024033021
4_MLD_Madiwala_STP,2024-03-30 21:00:00,7.71,28.00,0.54,1.6,34.59,4.87,3.62,8.65,-,-,-,-,2024033021
150MLD STP_K&C valley,2024-03-30 20:45:00,7.6,-,1.04,5.73,-,4.5,9.69,-,-,0.98,-,-,2024033021
20Mld KR Puram STP New,2024-03-29 16:15:00,7.46,-,2.84,3.44,41.12,6.31,6.76,9.17,-,-,2.34,5.81,2024033021
10 MLD STP HULIMAVU,2024-03-30 20:45:00,7.32,-,3.45,4.66,33.78,2.03,4.56,1.20,-,-,5.70,6.56,2024033021
2MLD Ulsoor STP,2024-03-30 20:00:00,6.82,29.00,0.59,2.95,7.70,1.08,1.23,1.54,1.10,-,-,-,2024033022
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024033022
KADUGODI 6 MLD STP,2024-03-30 21:45:00,7.76,28.10,0.3,8.52,39.96,7.63,13.27,6.88,1.77,-,-,-,2024033022
HORAMAVU 20 MLD,2024-03-30 21:45:00,7.69,30.70,0.99,3.6,39.36,7.52,11.59,3.68,3.96,-,-,-,2024033022
K AND C VALLEY 60 MLD,2024-03-30 21:52:00,6.29,26.30,0.56,2.6,63.16,14.2,17.85,16.83,4.65,-,-,-,2024033022
NAGASANDRA 20 MLD,2024-03-30 21:45:00,7.41,28.10,1.07,4.28,46.76,8.91,11.22,7.51,4.17,-,-,-,2024033022
RAJACANAL 40 MLD,2024-03-30 21:45:00,7.64,28.80,1.17,2.8,28.59,3.64,4.08,8.17,5.62,-,-,-,2024033022
YELLAMALAPACHETTY 15 MLD,2024-03-30 22:00:00,7.54,29.00,0.55,2.2,33.59,8.93,8.54,5.77,2.89,-,-,-,2024033022
BELLANDUR 90 MLD,2024-03-28 13:00:00,7.71,30.00,1.04,1.5,27.91,6.82,10.41,5.58,5.82,-,-,-,2024033022
DODDABELE 20 MLD,2024-03-30 21:45:00,6.85,29.00,0.39,1.6,46.22,7.32,15.78,10.44,4.11,-,-,-,2024033022
NAGASANDRA OLD 20 MLD,2024-03-30 21:45:00,7.14,26.70,1.38,2.07,48.58,8.67,16.54,0.00,3.45,-,-,-,2024033022
4MLD Cubbon Park TTP,2024-03-30 21:45:00,6.71,31.10,0.68,4.73,17.32,1.23,0.92,5.02,3.40,-,-,-,2024033022
KADABEESANAHALLI 50 MLD,2024-03-30 21:45:00,7.54,25.60,0.56,1.9,66.30,9.61,28.28,7.89,2.52,-,-,-,2024033022
STP Sarakki 5 MLD,2024-03-30 21:45:00,7.75,29.70,1.05,2.1,20.73,7.87,7.29,4.15,-,-,-,-,2024033022
Mailasandra STP 75 MLD,2024-03-30 21:30:00,7.58,26.40,15.25,24.4,50.31,14.82,15.6,2.96,0.80,-,-,-,2024033022
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024033022
KR Puram STP 20 MLD,2024-03-30 21:45:00,6.97,27.00,1.97,3.94,48.49,7.37,16.59,6.79,-0.57,-,-,-,2024033022
1.5 MLD Lalbagh TTP,2024-03-30 21:45:00,7.18,30.30,0.36,1.65,17.87,1.35,1.0,11.55,7.67,-,-,-,2024033022
35MLD Agaram STP,2024-03-30 21:45:00,7.27,28.10,0.6,2.46,29.81,5.09,3.3,6.54,-,-,-,-,2024033022
Chikka_Bagur_5_MLD_STP,2024-03-27 14:15:00,8.15,27.50,0.94,1.9,43.50,7.1,7.4,14.20,-,-,-,-,2024033022
Yelahanka 10MLD TTP,2024-03-30 22:00:00,7.33,26.10,1.77,5.19,28.90,7.3,9.5,5.87,3.92,0.21,-,-,2024033022
40MLD OLD Rajacanal STP,2024-03-30 22:00:00,7.69,26.30,1.38,3.45,27.80,7.5,10.1,6.95,3.85,0.69,-,-,2024033022
Hennur 1MLD TTP,2024-03-30 21:15:00,7.2,29.40,0.25,0.38,21.10,2.7,4.0,5.06,4.25,0.05,-,-,2024033022
4_MLD_Madiwala_STP,2024-03-30 22:00:00,7.72,27.90,0.56,1.6,34.59,4.83,3.62,8.65,-,-,-,-,2024033022
150MLD STP_K&C valley,2024-03-30 21:45:00,7.59,-,1.04,5.72,-,4.5,9.69,-,-,0.98,-,-,2024033022
20Mld KR Puram STP New,2024-03-29 16:15:00,7.46,-,2.84,3.44,41.12,6.31,6.76,9.17,-,-,2.34,5.81,2024033022
10 MLD STP HULIMAVU,2024-03-30 21:45:00,7.32,-,3.45,4.66,33.78,2.03,4.56,1.20,-,-,8.22,8.69,2024033022
2MLD Ulsoor STP,2024-03-30 22:45:00,6.83,28.80,0.59,2.95,3.15,0.44,0.5,0.63,0.45,-,-,-,2024033023
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024033023
KADUGODI 6 MLD STP,2024-03-30 22:45:00,7.75,28.80,0.3,8.57,40.09,7.63,13.94,6.88,1.77,-,-,-,2024033023
HORAMAVU 20 MLD,2024-03-30 22:45:00,7.74,30.70,1.02,3.5,39.36,7.54,11.51,3.62,4.08,-,-,-,2024033023
K AND C VALLEY 60 MLD,2024-03-30 22:53:30,6.28,25.10,0.15,3.4,63.54,13.85,18.02,15.58,1.25,-,-,-,2024033023
NAGASANDRA 20 MLD,2024-03-30 22:45:00,7.43,27.90,1.05,4.2,46.75,8.86,11.23,6.95,4.17,-,-,-,2024033023
RAJACANAL 40 MLD,2024-03-30 22:45:00,7.65,28.80,1.17,2.7,28.60,3.64,4.09,8.16,5.62,-,-,-,2024033023
YELLAMALAPACHETTY 15 MLD,2024-03-30 22:30:00,7.51,28.90,0.55,2.2,34.09,8.93,8.55,5.78,2.73,-,-,-,2024033023
BELLANDUR 90 MLD,2024-03-28 13:00:00,7.71,30.00,1.04,1.5,27.91,6.82,10.41,5.58,5.82,-,-,-,2024033023
DODDABELE 20 MLD,2024-03-30 22:45:00,6.87,28.80,0.39,1.6,46.23,7.27,16.01,10.41,4.12,-,-,-,2024033023
NAGASANDRA OLD 20 MLD,2024-03-30 22:45:00,7.09,26.50,1.44,2.16,48.62,8.68,16.57,0.00,3.60,-,-,-,2024033023
4MLD Cubbon Park TTP,2024-03-30 22:45:00,6.67,31.00,0.68,4.73,17.33,1.23,0.92,5.03,3.40,-,-,-,2024033023
KADABEESANAHALLI 50 MLD,2024-03-30 22:45:00,7.62,25.50,0.57,1.94,66.54,9.6,33.85,7.80,2.57,-,-,-,2024033023
STP Sarakki 5 MLD,2024-03-30 22:45:00,7.75,29.70,1.04,2.08,20.73,7.88,7.3,4.15,-,-,-,-,2024033023
Mailasandra STP 75 MLD,2024-03-30 22:45:00,7.57,26.30,15.11,24.18,50.28,14.81,15.63,3.38,0.79,-,-,-,2024033023
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024033023
KR Puram STP 20 MLD,2024-03-30 22:45:00,6.97,27.00,1.93,3.86,48.37,7.69,16.08,6.77,-0.66,-,-,-,2024033023
1.5 MLD Lalbagh TTP,2024-03-30 22:15:00,7.19,30.10,0.38,1.8,17.87,1.35,1.0,12.11,9.66,-,-,-,2024033023
35MLD Agaram STP,2024-03-30 22:45:00,7.28,28.10,0.61,2.5,29.85,5.1,3.36,6.55,-,-,-,-,2024033023
Chikka_Bagur_5_MLD_STP,2024-03-27 14:15:00,8.15,27.50,0.94,1.9,43.50,7.1,7.4,14.20,-,-,-,-,2024033023
Yelahanka 10MLD TTP,2024-03-30 23:00:00,7.31,26.10,1.72,4.84,28.70,7.6,10.0,5.72,4.13,0.21,-,-,2024033023
40MLD OLD Rajacanal STP,2024-03-30 23:00:00,7.69,26.30,1.41,3.52,27.80,7.6,10.4,6.95,3.85,0.70,-,-,2024033023
Hennur 1MLD TTP,2024-03-30 21:15:00,7.2,29.40,0.25,0.38,21.10,2.7,4.0,5.06,4.25,0.05,-,-,2024033023
4_MLD_Madiwala_STP,2024-03-30 23:00:00,7.72,27.90,0.55,1.6,34.59,4.95,3.61,8.65,-,-,-,-,2024033023
150MLD STP_K&C valley,2024-03-30 22:45:00,7.6,-,1.03,5.72,-,4.5,9.69,-,-,0.98,-,-,2024033023
20Mld KR Puram STP New,2024-03-29 16:15:00,7.46,-,2.84,3.44,41.12,6.31,6.76,9.17,-,-,2.34,5.81,2024033023
10 MLD STP HULIMAVU,2024-03-30 22:45:00,7.32,-,3.45,4.66,33.78,2.03,4.56,1.20,-,-,8.22,8.75,2024033023
2MLD Ulsoor STP,2024-03-30 22:45:00,6.83,28.80,0.59,2.95,3.15,0.44,0.5,0.63,0.45,-,-,-,2024033100
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024033100
KADUGODI 6 MLD STP,2024-03-30 23:45:00,7.84,28.00,0.3,8.56,40.04,7.63,13.73,6.89,1.77,-,-,-,2024033100
HORAMAVU 20 MLD,2024-03-30 23:45:00,7.77,30.50,1.0,3.6,39.54,7.53,11.71,3.63,4.00,-,-,-,2024033100
K AND C VALLEY 60 MLD,2024-03-30 23:53:30,6.65,29.30,0.86,3.6,58.27,15.19,8.42,17.64,7.14,-,-,-,2024033100
NAGASANDRA 20 MLD,2024-03-30 23:45:00,7.41,27.80,1.09,4.36,46.74,8.79,11.24,6.99,4.18,-,-,-,2024033100
RAJACANAL 40 MLD,2024-03-30 23:45:00,7.65,28.80,1.18,2.7,28.65,3.64,4.16,8.16,5.66,-,-,-,2024033100
YELLAMALAPACHETTY 15 MLD,2024-03-31 00:00:00,7.49,28.79,0.55,2.19,35.31,8.94,8.58,5.77,2.63,-,-,-,2024033100
BELLANDUR 90 MLD,2024-03-28 13:00:00,7.71,30.00,1.04,1.5,27.91,6.82,10.41,5.58,5.82,-,-,-,2024033100
DODDABELE 20 MLD,2024-03-30 23:45:00,6.82,29.00,0.4,1.6,47.21,7.3,17.34,10.35,4.09,-,-,-,2024033100
NAGASANDRA OLD 20 MLD,2024-03-30 23:45:00,7.07,26.10,1.48,2.22,48.59,8.71,16.58,0.00,3.70,-,-,-,2024033100
4MLD Cubbon Park TTP,2024-03-30 23:45:00,6.67,31.00,0.68,4.73,17.33,1.23,0.92,5.02,3.40,-,-,-,2024033100
KADABEESANAHALLI 50 MLD,2024-03-30 23:45:00,7.71,25.00,0.57,1.94,66.28,9.57,32.96,7.65,2.57,-,-,-,2024033100
STP Sarakki 5 MLD,2024-03-30 23:45:00,7.75,29.70,1.03,2.06,20.81,8.0,7.41,4.16,-,-,-,-,2024033100
Mailasandra STP 75 MLD,2024-03-30 23:45:00,7.58,26.40,15.38,24.61,50.29,14.84,15.66,3.21,0.79,-,-,-,2024033100
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024033100
KR Puram STP 20 MLD,2024-03-30 23:45:00,6.98,26.90,1.85,3.7,48.64,7.09,17.43,6.81,-0.68,-,-,-,2024033100
1.5 MLD Lalbagh TTP,2024-03-30 23:45:00,7.19,30.00,0.33,1.65,17.89,1.36,1.0,13.88,8.98,-,-,-,2024033100
35MLD Agaram STP,2024-03-30 23:45:00,7.25,28.00,0.61,2.5,29.73,5.07,3.36,6.53,-,-,-,-,2024033100
Chikka_Bagur_5_MLD_STP,2024-03-27 14:15:00,8.15,27.50,0.94,1.9,43.50,7.1,7.4,14.20,-,-,-,-,2024033100
Yelahanka 10MLD TTP,2024-03-31 00:00:00,7.31,26.10,1.78,4.98,27.80,8.8,11.6,5.56,3.87,0.21,-,-,2024033100
40MLD OLD Rajacanal STP,2024-03-31 00:00:00,7.68,26.20,1.44,3.6,27.70,7.6,10.4,6.93,3.84,0.72,-,-,2024033100
Hennur 1MLD TTP,2024-03-30 21:15:00,7.2,29.40,0.25,0.38,21.10,2.7,4.0,5.06,4.25,0.05,-,-,2024033100
4_MLD_Madiwala_STP,2024-03-31 00:00:00,7.71,27.80,0.53,1.5,34.59,4.93,3.61,8.65,-,-,-,-,2024033100
150MLD STP_K&C valley,2024-03-30 23:45:00,7.56,-,1.04,5.72,-,4.5,9.69,-,-,0.99,-,-,2024033100
20Mld KR Puram STP New,2024-03-29 16:15:00,7.46,-,2.84,3.44,41.12,6.31,6.76,9.17,-,-,2.34,5.81,2024033100
10 MLD STP HULIMAVU,2024-03-30 23:45:00,7.32,-,3.45,4.66,33.78,2.03,4.56,1.20,-,-,8.22,8.81,2024033100
2MLD Ulsoor STP,2024-03-30 22:45:00,6.83,28.80,0.59,2.95,3.15,0.44,0.5,0.63,0.45,-,-,-,2024033101
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024033101
KADUGODI 6 MLD STP,2024-03-31 00:45:00,7.8,28.30,0.3,8.61,40.03,7.63,13.49,6.88,1.77,-,-,-,2024033101
HORAMAVU 20 MLD,2024-03-31 00:45:00,7.77,30.80,1.02,3.6,39.22,7.52,11.46,3.73,4.08,-,-,-,2024033101
K AND C VALLEY 60 MLD,2024-03-31 00:55:00,6.75,29.30,0.85,3.3,62.43,15.45,14.5,17.73,7.06,-,-,-,2024033101
NAGASANDRA 20 MLD,2024-03-31 00:45:00,7.42,27.70,1.08,4.32,46.73,8.78,11.22,6.57,4.16,-,-,-,2024033101
RAJACANAL 40 MLD,2024-03-31 00:45:00,7.64,28.80,1.17,2.7,28.63,3.65,4.12,8.16,5.62,-,-,-,2024033101
YELLAMALAPACHETTY 15 MLD,2024-03-31 01:00:00,7.45,28.65,0.54,2.18,36.76,8.93,8.63,5.77,3.43,-,-,-,2024033101
BELLANDUR 90 MLD,2024-03-28 13:00:00,7.71,30.00,1.04,1.5,27.91,6.82,10.41,5.58,5.82,-,-,-,2024033101
DODDABELE 20 MLD,2024-03-31 00:45:00,6.81,29.00,0.4,1.6,47.07,7.25,17.42,10.30,4.09,-,-,-,2024033101
NAGASANDRA OLD 20 MLD,2024-03-31 00:45:00,7.44,17.70,1.01,1.51,48.56,8.69,16.52,0.00,2.53,-,-,-,2024033101
4MLD Cubbon Park TTP,2024-03-31 00:45:00,6.68,31.00,0.69,4.73,17.33,1.23,0.92,5.02,3.45,-,-,-,2024033101
KADABEESANAHALLI 50 MLD,2024-03-31 00:45:00,7.89,24.40,0.57,1.94,66.13,9.55,32.03,7.61,2.57,-,-,-,2024033101
STP Sarakki 5 MLD,2024-03-31 00:45:00,7.74,29.70,1.02,2.04,20.79,7.96,7.36,4.16,-,-,-,-,2024033101
Mailasandra STP 75 MLD,2024-03-31 00:45:00,7.63,26.60,15.3,24.48,50.30,14.86,15.66,3.27,0.80,-,-,-,2024033101
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024033101
KR Puram STP 20 MLD,2024-03-31 00:45:00,6.97,26.90,1.91,3.82,48.31,7.7,16.26,6.76,-0.69,-,-,-,2024033101
1.5 MLD Lalbagh TTP,2024-03-31 00:45:00,7.17,29.70,0.31,1.58,17.87,1.36,1.0,13.67,8.84,-,-,-,2024033101
35MLD Agaram STP,2024-03-31 00:45:00,7.25,28.10,0.6,2.46,29.73,5.07,3.3,6.53,-,-,-,-,2024033101
Chikka_Bagur_5_MLD_STP,2024-03-27 14:15:00,8.15,27.50,0.94,1.9,43.50,7.1,7.4,14.20,-,-,-,-,2024033101
Yelahanka 10MLD TTP,2024-03-31 01:00:00,7.33,25.90,1.68,4.8,27.80,9.1,11.9,5.56,3.86,0.21,-,-,2024033101
40MLD OLD Rajacanal STP,2024-03-31 01:00:00,7.68,26.20,1.48,3.7,27.60,7.6,10.5,6.90,3.84,0.74,-,-,2024033101
Hennur 1MLD TTP,2024-03-30 21:15:00,7.2,29.40,0.25,0.38,21.10,2.7,4.0,5.06,4.25,0.05,-,-,2024033101
4_MLD_Madiwala_STP,2024-03-31 01:00:00,7.71,27.70,0.53,1.5,34.59,4.88,3.62,8.65,-,-,-,-,2024033101
150MLD STP_K&C valley,2024-03-31 00:45:00,7.62,-,1.04,5.72,-,4.5,9.69,-,-,0.99,-,-,2024033101
20Mld KR Puram STP New,2024-03-29 16:15:00,7.46,-,2.84,3.44,41.12,6.31,6.76,9.17,-,-,2.34,5.81,2024033101
10 MLD STP HULIMAVU,2024-03-31 00:45:00,7.32,-,3.45,4.66,33.78,2.03,4.56,1.20,-,-,0.00,0.01,2024033101
2MLD Ulsoor STP,2024-03-31 01:30:00,6.84,28.50,0.57,2.85,0.84,0.12,0.13,0.17,0.12,-,-,-,2024033102
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024033102
KADUGODI 6 MLD STP,2024-03-31 01:45:00,7.75,28.70,0.3,8.68,40.05,7.63,13.61,6.88,1.77,-,-,-,2024033102
HORAMAVU 20 MLD,2024-03-31 01:45:00,7.73,30.80,1.02,3.6,39.71,7.52,11.86,3.59,4.08,-,-,-,2024033102
K AND C VALLEY 60 MLD,2024-03-31 01:53:30,6.75,29.30,0.84,3.3,58.37,15.16,8.55,17.58,6.97,-,-,-,2024033102
NAGASANDRA 20 MLD,2024-03-31 01:45:00,7.41,27.50,1.06,4.24,46.74,8.82,11.23,7.09,4.13,-,-,-,2024033102
RAJACANAL 40 MLD,2024-03-31 01:45:00,7.65,28.80,1.18,2.7,28.65,3.65,4.14,8.20,5.66,-,-,-,2024033102
